part_component_id,record_type,part_number,manufacturer,part_name,subsystem,category,new_price_estimate,interchange_group_id,vessel_id,serial_number,installed_at,removed_at,component_hours,condition_grade,notes
pinst_76118c461821,installed_component,OB_GEARCASE_SEAL_KIT,OEM,Outboard Gearcase Seal Kit,PROPULSION,seal_kit,95,OB_GEAR_SEAL,ves_04a5a38a8fc4,OM1LSZL8MH,2013-05-16,,424,C,
pinst_f228afa751c7,installed_component,OB_LOWER_UNIT,OEM,Outboard Lower Unit Assy,PROPULSION,lower_unit,4800,OB_LOWER_UNIT,ves_04a5a38a8fc4,DNENL2XI07,2009-05-03,,469,D,
pinst_55a12e940f8c,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_04a5a38a8fc4,SMQMS8HHE6,2012-11-03,,499,C,
pinst_7cba9238c4c7,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_04a5a38a8fc4,N79ZYWW1C9,2007-04-04,,591,C,
pinst_e3d3f12858ea,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_04a5a38a8fc4,R77XIF6JCH,2015-10-27,,602,C,
pinst_b0559a312c74,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_04a5a38a8fc4,VXC8LVYJBF,2011-03-03,,469,C,
pinst_2b20ccc29a0c,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_04a5a38a8fc4,K2XX471CSG,2012-10-11,,377,C,
pinst_77db313eb523,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_04a5a38a8fc4,9ZUHM9MGLZ,2012-12-04,,613,C,
pinst_3875aeaca30c,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_04a5a38a8fc4,4EB37DBTTM,2014-10-17,,475,C,
pinst_bf48f62d3135,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_04a5a38a8fc4,DEY8VOB652,2007-04-16,,,A,
pinst_8f1cee63dc65,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_04a5a38a8fc4,4NLSSE22X3,2014-07-19,,,A,
pinst_2e3a9fa9cdfb,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_d552ab934baf,ZCIRR7S29L,1984-08-25,,,B,
pinst_713ed29209ee,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_d552ab934baf,F5ELZ4LTIJ,1983-11-02,,,C,
pinst_f3fd4717a020,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_d552ab934baf,M5K7QZA328,1983-02-26,,,C,
pinst_ce0cf8e5728f,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_d552ab934baf,2V5SDLHSUK,1986-09-02,,,D,
pinst_27b8bf3c7fcd,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_d552ab934baf,ZJSML87PV2,1984-06-11,,636,D,
pinst_65c5d5aa0947,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_d552ab934baf,D4ZEYGO7JX,1982-12-26,,594,D,
pinst_10d9207c0220,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_d552ab934baf,R4KSK0FDRK,1984-04-06,,650,C,
pinst_7ae17462c860,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_d552ab934baf,FTH7SO6I2C,1980-10-14,,465,C,
pinst_394ddbc55326,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_d552ab934baf,5OI7P4FDBS,1990-12-20,,532,D,
pinst_d68c60c575f9,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_d552ab934baf,CY2CSLXB57,1986-11-02,,,D,
pinst_af2dafe5f8e3,installed_component,BELLOWS_EXHAUST,Mercury,Exhaust Bellows,PROPULSION,bellows,95,BELLOWS_EXH,ves_d552ab934baf,1PZE37V9BT,1981-02-09,,491,C,
pinst_1f9cbee40f60,installed_component,BELLOWS_UJOINT,Mercury,U-Joint Bellows,PROPULSION,bellows,110,BELLOWS_UJ,ves_d552ab934baf,4CTFWDW2AJ,1983-03-16,,643,D,
pinst_b14d7afbcb46,installed_component,GIMBAL_BEARING,Mercury,Gimbal Bearing,PROPULSION,bearing,185,GIMBAL_BRG,ves_d552ab934baf,RQ00ZSKOE4,1986-01-02,,480,D,
pinst_fc18a8ef0363,installed_component,UJOINT_SET,Mercury,U-Joint Set,PROPULSION,u_joint,210,UJOINT_SET,ves_d552ab934baf,H4KLBT0125,1989-03-11,,658,D,
pinst_b9c1606d1ac6,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_d552ab934baf,KKY5GQ6R9X,1980-12-26,,574,D,
pinst_a15e18f6d3aa,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_d552ab934baf,9F0YA6RR2X,1990-09-25,,489,C,
pinst_a98289d28a66,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_d552ab934baf,ICMSDFHMKF,1989-04-11,,537,D,
pinst_84954db9a267,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_d552ab934baf,RW2S1NN1OE,1982-02-22,,658,D,
pinst_263508aa5871,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_d552ab934baf,SY5MP0TODZ,1981-03-14,,526,D,
pinst_efbadbedadc3,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_d552ab934baf,47G47OX9KC,1983-09-19,,623,C,
pinst_7fe345755ffe,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_d552ab934baf,38GC0W828D,1985-09-07,,758,C,
pinst_3b5782773e2d,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_d552ab934baf,NWGR55LNV1,1985-03-09,,449,D,
pinst_3b9e7153a790,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_d552ab934baf,8FJC1X5I3I,1989-04-05,,,C,
pinst_56eed15484bf,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_d552ab934baf,UN05TRTY7M,1981-09-02,,,B,
pinst_d54403c95d1b,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_d552ab934baf,7SWIK891XE,1987-10-17,,,D,
pinst_045d8f3f7540,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_c0cbe2a073a4,TGAEPLSE1V,2025-06-08,,,A,
pinst_473338322c40,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_c0cbe2a073a4,YDTJPGV4VW,2025-12-23,,,A,
pinst_b9b49ba82fd6,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_c0cbe2a073a4,HIWXW43O09,2025-07-16,,,C,
pinst_80e056d7eb34,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_c0cbe2a073a4,0F8LCQ4OE2,2024-04-08,,,B,
pinst_f3e95d028c1d,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_c0cbe2a073a4,4SUC35IAED,2025-02-22,,198,B,
pinst_011b5416f481,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_c0cbe2a073a4,U19UW32X7B,2024-05-01,,121,B,
pinst_18a4fa164373,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_c0cbe2a073a4,M4LLHKJPWF,2025-04-02,,162,B,
pinst_8ab35dd4c82c,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_c0cbe2a073a4,W57NU2JNFN,2024-01-14,,204,B,
pinst_82db0735e7e0,installed_component,DEPTH_XDUCER,Airmar,Depth Transducer,NAV,sensor,190,XDUCER_DEPTH,ves_c0cbe2a073a4,FQHJI3KXZK,2024-03-03,,206,C,
pinst_9f417ee1a28d,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_c0cbe2a073a4,OL5ONIIKYC,2025-04-07,,,C,
pinst_0f265ee2513d,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_c0cbe2a073a4,CYKDHQO8HG,2024-03-15,,136,C,
pinst_eeb3536c9c24,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_c0cbe2a073a4,E26H4IB50Z,2025-11-10,,163,C,
pinst_997a3e966e5f,installed_component,SHAFT_1_25_SS,Aquamet,1.25in SS Prop Shaft,PROPULSION,shaft,1650,SHAFT_125,ves_c0cbe2a073a4,BOB2G5X8TN,2024-02-02,,177,D,
pinst_39215e3d6392,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_c0cbe2a073a4,AYM24YTTHG,2024-05-18,,190,C,
pinst_d8e074b8898b,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_c0cbe2a073a4,FA4S0203KT,2025-01-26,,167,C,
pinst_ea825d20805a,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_c0cbe2a073a4,D13SX78NJJ,2024-03-05,,151,C,
pinst_58bdebd3f7bc,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_c0cbe2a073a4,TF3RBVY6EU,2024-09-10,,177,C,
pinst_4039cb0744ed,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_c0cbe2a073a4,Z1QSC8ZXEP,2024-06-06,,142,B,
pinst_2c145b01edd3,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_c0cbe2a073a4,KO3MWX7R9G,2025-06-01,,155,C,
pinst_17e6a01a7382,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_c0cbe2a073a4,X17LMI0CUD,2025-03-03,,141,B,
pinst_332d95db45bc,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_c0cbe2a073a4,ZHI45IJTN5,2025-03-25,,,A,
pinst_eeb2ce4ecf4a,installed_component,CHARGER_20A,ProMariner,20A Charger,ELECTRICAL,charger,330,CHARGER_20,ves_c0cbe2a073a4,NL5MT27D5A,2024-10-03,,,C,
pinst_163bcf7b649e,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_685a0ac6ecea,43K2E181N0,1980-02-02,,,C,
pinst_daa4c0b84b9f,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_685a0ac6ecea,TEB2IBJ4TA,1977-03-04,,,C,
pinst_b93a4f95ef16,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_685a0ac6ecea,8FW1X90M7T,1970-07-17,,,C,
pinst_cc5e49c034fd,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_685a0ac6ecea,SXIYCP7S9D,1980-02-18,,,C,
pinst_827a11a95d69,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_685a0ac6ecea,04RLBZXS1U,1977-05-03,,3768,D,
pinst_c6c249bcfc2c,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_685a0ac6ecea,2QXRZ0HXUD,1976-11-18,,3878,D,
pinst_e8407123bd18,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_685a0ac6ecea,7OFIEHBUXL,1979-01-11,,6323,C,
pinst_2d0f2784d8d5,installed_component,RADAR_DOME_18,Garmin,18in Radar Dome,NAV,radar,1650,RADAR_18,ves_685a0ac6ecea,JG98P01SRI,1976-03-09,,4609,C,
pinst_d23a8b63fa84,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_685a0ac6ecea,K33E4NDFU6,1980-09-15,,6349,D,
pinst_ed2443fa8fa7,installed_component,AUTOPILOT_PUMP,Garmin,Autopilot Pump,NAV,autopilot,890,AP_PUMP,ves_685a0ac6ecea,G1Z57EQZHS,1971-10-22,,6117,D,
pinst_29ca43a9c8b7,installed_component,WATER_PUMP_5GPM,Shurflo,5 GPM Water Pump,AUX,pump,145,FW_PUMP_5,ves_685a0ac6ecea,MOWK4TG4VC,1980-07-26,,3873,C,
pinst_a02f73ca486e,installed_component,SANITATION_HOSE_10FT,Trident,Sanitation Hose 10ft,AUX,hose,135,SAN_HOSE,ves_685a0ac6ecea,44O8V43NJS,1977-01-03,,6200,C,
pinst_ec82ab88abdb,installed_component,MACERATOR_PUMP,Jabsco,Macerator Pump,AUX,pump,290,MACERATOR,ves_685a0ac6ecea,OTVRGMQLQ1,1977-09-21,,3839,C,
pinst_d1ee5b5cf567,installed_component,AC_RAW_WATER_PUMP,March,AC Raw Water Pump,AUX,pump,390,AC_WPUMP,ves_685a0ac6ecea,86WWJ3GL8M,1975-09-19,,6127,C,
pinst_bc523238b31c,installed_component,HELM_PUMP_HYD,SeaStar,Hydraulic Helm Pump,STEERING,helm,510,HELM_HYD,ves_685a0ac6ecea,G772FZS9Z5,1972-08-18,,5627,C,
pinst_cf3963d4d0e6,installed_component,HYD_STEERING_CYL,SeaStar,Hydraulic Steering Cylinder,STEERING,cylinder,620,STEER_CYL,ves_685a0ac6ecea,4RM0N0AKN2,1978-02-19,,5073,C,
pinst_66d4afa5de22,installed_component,HULL_STRINGER_SET,MarineCo,Stringer Set,HULL,stringer,2800,STRINGER_SET,ves_685a0ac6ecea,9NR37AZWGT,1972-10-27,,,D,
pinst_e9512124ad87,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_685a0ac6ecea,ZHVKSYTF9R,1976-04-18,,,F,
pinst_d32aa4fa7706,installed_component,HULL_CORE_PANEL,MarineCo,Composite Core Panel,HULL,core_panel,450,CORE_PANEL,ves_685a0ac6ecea,MR4QTWSYXA,1973-12-06,,,D,
pinst_d13f24102e46,installed_component,BELLOWS_EXHAUST,Mercury,Exhaust Bellows,PROPULSION,bellows,95,BELLOWS_EXH,ves_685a0ac6ecea,7E16UVQVXM,1976-03-14,,5574,C,
pinst_6f5b86f9d390,installed_component,BELLOWS_UJOINT,Mercury,U-Joint Bellows,PROPULSION,bellows,110,BELLOWS_UJ,ves_685a0ac6ecea,1GN9BQM6NT,1980-05-07,,3996,C,
pinst_8e2ba1a576c7,installed_component,GIMBAL_BEARING,Mercury,Gimbal Bearing,PROPULSION,bearing,185,GIMBAL_BRG,ves_685a0ac6ecea,D71D8RC9AA,1970-12-10,,5528,D,
pinst_7ba628fea849,installed_component,UJOINT_SET,Mercury,U-Joint Set,PROPULSION,u_joint,210,UJOINT_SET,ves_685a0ac6ecea,R6RR9IRQO7,1976-10-08,,5010,D,
pinst_7c2571c6fecc,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_685a0ac6ecea,R6IIW0XM6L,1974-10-15,,6487,D,
pinst_a55643e748de,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_685a0ac6ecea,0L8PKK3KGX,1979-06-03,,4706,C,
pinst_45e4b92104c6,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_685a0ac6ecea,WSIZNI5PNV,1980-01-25,,5355,D,
pinst_96d55e13400c,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_685a0ac6ecea,FF5ZWIZGB3,1975-10-20,,5497,D,
pinst_5b1be3bf9908,installed_component,HEAT_EXCHANGER_MID,Sierra,Mid-size Heat Exchanger,ENGINE,heat_exchanger,1100,HX_MID,ves_685a0ac6ecea,PCHI1HXT5I,1970-07-21,,3948,D,
pinst_a21516ab340b,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_685a0ac6ecea,4A7XT0J8WO,1971-01-24,,5355,D,
pinst_5cc9e6f32e72,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_685a0ac6ecea,R225WIAY9H,1978-04-22,,6093,D,
pinst_f891f0e7f72d,installed_component,FUEL_PUMP_HP,OEM,High Pressure Fuel Pump,FUEL,pump,460,FUEL_PUMP_HP,ves_685a0ac6ecea,IMEVCXMJCV,1978-07-17,,5386,D,
pinst_188e9503213c,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_685a0ac6ecea,5XZWJNKSX0,1976-12-12,,,C,
pinst_b087528d6167,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_685a0ac6ecea,IROBL8A3EE,1974-09-13,,,B,
pinst_93f02a3c69ac,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_864f6dc7ccf1,SFW6WPKKK7,2024-01-01,,,B,
pinst_9b9d9488a669,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_864f6dc7ccf1,SPF0E3PU03,2024-05-01,,,A,
pinst_fd03918db1ae,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_864f6dc7ccf1,YH12ASG1EQ,2024-05-20,,,D,
pinst_e0ac935db8e0,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_864f6dc7ccf1,5JE196B9MH,2023-02-10,,,C,
pinst_f513588cf19e,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_864f6dc7ccf1,JHTJ6LYQKM,2023-02-13,,158,C,
pinst_a29564c9ecaa,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_864f6dc7ccf1,BL4LBEDRSZ,2023-08-28,,130,B,
pinst_c6ff54c887db,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_864f6dc7ccf1,TLYM1GEORB,2025-02-24,,108,C,
pinst_78fa63b0f4d1,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_864f6dc7ccf1,HPBCJLPJ9R,2025-07-20,,103,C,
pinst_0ff7b6fe66ee,installed_component,DEPTH_XDUCER,Airmar,Depth Transducer,NAV,sensor,190,XDUCER_DEPTH,ves_864f6dc7ccf1,QCG6MFUECF,2023-07-03,,122,C,
pinst_4123f6029882,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_864f6dc7ccf1,0AF76CDPI4,2024-01-09,,,C,
pinst_7ea02d5aa80c,installed_component,INB_CUTLASS_BRG,Duramax,Cutlass Bearing,PROPULSION,bearing,135,CUTLASS,ves_864f6dc7ccf1,5FOLMDKEER,2024-05-02,,127,B,
pinst_ceafdf97eb26,installed_component,SHAFT_SEAL_1_25,PYI,Shaft Seal 1.25in,PROPULSION,seal,420,SHAFT_SEAL,ves_864f6dc7ccf1,HX9FI02XZF,2023-01-25,,159,C,
pinst_02c0401dcee5,installed_component,SHAFT_1_25_SS,Aquamet,1.25in SS Prop Shaft,PROPULSION,shaft,1650,SHAFT_125,ves_864f6dc7ccf1,68822MZQ7H,2023-09-10,,140,D,
pinst_d598bcf1e10c,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_864f6dc7ccf1,C5Y7JAOZQY,2023-04-25,,115,C,
pinst_c9b05b2c0584,installed_component,ENG_LONG_BLOCK_4CYL,OEM,4-Cyl Marine Long Block,ENGINE,long_block,9200,LB4,ves_864f6dc7ccf1,7NIF7QB153,2025-05-22,,107,C,
pinst_5d6ec13c53b9,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_864f6dc7ccf1,HFGHPCM6QL,2023-05-24,,98,B,
pinst_78df97d09764,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_864f6dc7ccf1,G9CNENEV91,2023-11-11,,135,B,
pinst_6371c9fbe502,installed_component,FUEL_LINE_A1_10FT,Trident,A1 Fuel Hose 10ft,FUEL,hose,120,FUEL_HOSE_A1,ves_864f6dc7ccf1,WM9VEUBPCZ,2025-12-28,,128,C,
pinst_7784ba3aa1c5,installed_component,FUEL_PUMP_LP,OEM,Low Pressure Fuel Pump,FUEL,pump,260,FUEL_PUMP_LP,ves_864f6dc7ccf1,53LC0RHSCA,2024-08-24,,151,B,
pinst_db9bbcc05b7f,installed_component,CRANK_POS_SENSOR,OEM,Crank Position Sensor,ENGINE,sensor,95,CRANK_SENSOR,ves_864f6dc7ccf1,BH7UX9BRK5,2023-09-23,,120,C,
pinst_09a090b2fb13,installed_component,WINDOW_HATCH_20IN,Lewmar,20in Hatch,HULL,hatch,520,HATCH_20,ves_864f6dc7ccf1,WRF2TMDJT0,2024-09-25,,,A,
pinst_8a7f2174debc,installed_component,STAINLESS_CLEAT_8IN,Attwood,8in SS Cleat,HULL,hardware,48,CLEAT_8,ves_864f6dc7ccf1,FGEY99ADCO,2024-09-05,,,B,
pinst_63d17e51e63d,installed_component,BUS_BAR_12V,Blue Sea,12V Bus Bar,ELECTRICAL,bus_bar,55,BUSBAR_12,ves_864f6dc7ccf1,EOPEAAUJJU,2024-09-03,,,C,
pinst_7cfff3c827eb,installed_component,THRUHULL_1IN_BRONZE,Groco,1in Bronze Through-Hull,HULL,through_hull,145,THRUHULL_1IN,ves_416fd45fca69,A16VUFBE82,2023-11-09,,,B,
pinst_999866ec1878,installed_component,SEACOCK_1IN_BRONZE,Groco,1in Bronze Seacock,HULL,seacock,210,SEACOCK_1IN,ves_416fd45fca69,2ARF2620U9,2021-02-16,,,B,
pinst_9c532b2d5df7,installed_component,BATTERY_AGM_100AH,Interstate,AGM 100Ah Battery,ELECTRICAL,battery,340,BATT_100,ves_416fd45fca69,OVV15YD57D,2023-01-28,,,C,
pinst_38ab090a913c,installed_component,ALTERNATOR_70A,Sierra,70A Alternator,ELECTRICAL,alternator,285,ALT_70,ves_416fd45fca69,TCHY5TRTSV,2023-11-08,,,D,
pinst_70cfefab7da7,installed_component,BILGE_PUMP_2000,Rule,2000 GPH Bilge Pump,AUX,pump,145,BILGE_2000,ves_416fd45fca69,9FPSJYVGUP,2015-07-19,,793,B,
pinst_e4c209e42fde,installed_component,BILGE_FLOAT_SWITCH,Rule,Bilge Float Switch,AUX,switch,55,BILGE_FLOAT,ves_416fd45fca69,5ZF6H6OE9F,2023-06-22,,1307,B,
pinst_e164a0bc1ee3,installed_component,MFD_9IN,Garmin,9in MFD,NAV,display,950,MFD_9,ves_416fd45fca69,W7RPONJI9D,2020-01-12,,810,C,
pinst_26ba9b88f18b,installed_component,VHF_DSC_RADIO,ICOM,VHF DSC Radio,NAV,radio,240,VHF_DSC,ves_416fd45fca69,CBWVW43EVI,2023-03-13,,1034,C,
pinst_0cf337d2ce94,installed_component,TRIM_TAB_ACTUATOR,Lenco,Trim Tab Actuator,AUX,actuator,210,TRIM_ACT,ves_416fd45fca69,08SBY0LNKX,2018-04-04,,1041,B,
pinst_f30acd55c9c3,installed_component,HULL_TRANSOM_KIT,MarineCo,Transom Rebuild Kit,HULL,transom,3200,TRANSOM_KIT,ves_416fd45fca69,6RC8S9110J,2023-06-14,,,C,
pinst_e6af9f48118d,installed_component,BELLOWS_EXHAUST,Mercury,Exhaust Bellows,PROPULSION,bellows,95,BELLOWS_EXH,ves_416fd45fca69,GVE7CRSZ4S,2017-05-14,,787,C,
pinst_22b3d49d68da,installed_component,BELLOWS_UJOINT,Mercury,U-Joint Bellows,PROPULSION,bellows,110,BELLOWS_UJ,ves_416fd45fca69,VR1QNFQ14T,2022-10-25,,1206,C,
pinst_aac04bc689f2,installed_component,GIMBAL_BEARING,Mercury,Gimbal Bearing,PROPULSION,bearing,185,GIMBAL_BRG,ves_416fd45fca69,6NFPO2RBLS,2022-02-22,,1276,C,
pinst_b8fb5221ba90,installed_component,UJOINT_SET,Mercury,U-Joint Set,PROPULSION,u_joint,210,UJOINT_SET,ves_416fd45fca69,5IOH3CEIUO,2018-09-16,,988,C,
pinst_7bc1d375f966,installed_component,OB_PROP_14IN,Solas,Outboard Prop 14in,PROPULSION,propeller,420,PROP_14,ves_416fd45fca69,GN0JOOJHS1,2017-05-28,,1147,C,
pinst_4c2704664b2c,installed_component,EXHAUST_RISER_V8,Barr,V8 Exhaust Riser,ENGINE,exhaust_riser,650,RISER_V8,ves_416fd45fca69,7G9IQEJ5DV,2014-02-28,,778,C,
pinst_3ea56deea1f8,installed_component,ENG_LONG_BLOCK_V8,OEM,V8 Marine Long Block,ENGINE,long_block,15800,LBV8,ves_416fd45fca69,OYVR6T3F78,2017-11-07,,1239,D,
pinst_1959c95350cb,installed_component,THERMOSTAT_MARINE,Sierra,Marine Thermostat,ENGINE,thermostat,48,THERMO,ves_416fd45fca69,XR8IGRFR1J,2014-01-10,,1037,C,
pinst_3cfe90291a11,installed_component,FUEL_FILTER_SEPARATOR,Racor,Fuel/Water Separator,FUEL,filter,85,FUEL_SEP,ves_416fd45fca69,4URVOVYBW7,2014-08-14,,1042,B,
