inspection_id,vessel_id,work_order_id,part_component_id,inspection_type,inspector_role,hull_moisture_pct,compression_psi,oil_analysis_flags,corrosion_grade,wiring_submersion_flag,condition_grade,estimated_defect_cost,safety_critical_flags,created_at
insp_3ff3492af97d,ves_bc55d1641c44,,pinst_561071be909a,salvage_intake,surveyor,,{},[],moderate,False,D,31.6,"[""inspection_required_before_sale""]",2026-03-08T00:00:00
insp_056bb29333a2,ves_bc55d1641c44,,pinst_4bceea3cf8e5,salvage_intake,surveyor,,{},[],moderate,False,D,718.34,"[""inspection_required_before_sale""]",2026-02-02T00:00:00
insp_f91e79b0aee7,ves_bc55d1641c44,,pinst_aa07050ea0f0,salvage_intake,surveyor,,{},[],severe,False,D,363.15,[],2026-02-13T00:00:00
insp_f0f71fe0fba6,ves_bc55d1641c44,,pinst_66e5a003eba9,salvage_intake,surveyor,26.8,{},[],moderate,False,C,466.88,[],2026-01-02T00:00:00
insp_797050350ca3,ves_bcd6f733e286,,pinst_293edc6a16ee,salvage_intake,surveyor,27.33,{},[],severe,False,C,108.11,[],2026-03-08T00:00:00
insp_92a425c61652,ves_bcd6f733e286,,pinst_a147b17e1827,salvage_intake,tech,,{},[],light,False,C,69.25,[],2026-02-28T00:00:00
insp_261016fdeedb,ves_bcd6f733e286,,pinst_871d7f87b4f8,salvage_intake,tech,,{},[],severe,False,D,181.29,"[""inspection_required_before_sale""]",2026-01-16T00:00:00
insp_b5aa2feb8e97,ves_bcd6f733e286,,pinst_af425ed9b42b,salvage_intake,yard,,{},[],moderate,False,C,75.75,"[""inspection_required_before_sale""]",2026-01-17T00:00:00
insp_2ebbede38384,ves_bcd6f733e286,,pinst_1ad4708d5641,salvage_intake,tech,,{},[],moderate,False,C,66.39,[],2026-03-26T00:00:00
insp_b5846ce9e2ed,ves_bcd6f733e286,,pinst_0e21847f7d35,salvage_intake,surveyor,,{},[],severe,False,D,169.35,[],2026-02-10T00:00:00
insp_c820d9725fd3,ves_bcd6f733e286,,pinst_f3152114277d,salvage_intake,yard,,{},[],severe,False,D,37.99,[],2026-01-11T00:00:00
insp_155062907957,ves_bd055c12d566,,pinst_3be63bc664b1,salvage_intake,yard,25.31,{},"[""normal""]",light,False,A,56.42,[],2026-01-17T00:00:00
insp_b91b7189752d,ves_bd055c12d566,,pinst_bfbb858601a3,salvage_intake,surveyor,,{},[],severe,False,D,222.41,[],2026-01-13T00:00:00
insp_533ca76b7c91,ves_bd055c12d566,,pinst_fbebfb0d65e4,salvage_intake,surveyor,,{},"[""normal""]",moderate,False,B,56.75,[],2026-03-27T00:00:00
insp_8a45c7b2b18b,ves_bd055c12d566,,pinst_bcc97d22a592,salvage_intake,tech,,{},"[""normal""]",none,False,B,15.13,[],2026-03-14T00:00:00
insp_f29f5ed76054,ves_bd055c12d566,,pinst_4c6472c197e0,salvage_intake,surveyor,,{},[],moderate,False,C,131.13,"[""inspection_required_before_sale""]",2026-03-25T00:00:00
insp_2e274cef0433,ves_bd055c12d566,,pinst_2ff05cb0063e,salvage_intake,yard,,{},[],severe,False,D,3695.03,"[""inspection_required_before_sale""]",2026-01-01T00:00:00
insp_846b38d03591,ves_bd055c12d566,,pinst_a0815b3cef47,salvage_intake,tech,,"{""cyl1"": 180, ""cyl2"": 113}","[""metal_elevated""]",moderate,False,D,7074.14,"[""inspection_required_before_sale""]",2026-02-06T00:00:00
insp_2bf95aff41b5,ves_bd055c12d566,,pinst_608476648698,salvage_intake,yard,,{},[],light,False,C,30.39,"[""inspection_required_before_sale""]",2026-03-03T00:00:00
insp_e90da1649d05,ves_bd055c12d566,,pinst_c98218576d40,salvage_intake,surveyor,,{},[],severe,False,C,41.72,[],2026-01-22T00:00:00
insp_41a6c42950d4,ves_bd055c12d566,,pinst_422b423f6fff,salvage_intake,yard,15.23,{},[],severe,False,B,273.25,[],2026-03-19T00:00:00
insp_e595e6165e95,ves_beb56e21d9d6,,pinst_a15b3d7bcd73,salvage_intake,yard,22.81,{},[],severe,False,C,103.65,[],2026-02-13T00:00:00
insp_768ca3a6001f,ves_beb56e21d9d6,,pinst_87b632325af2,salvage_intake,surveyor,17.03,{},[],none,False,B,170.44,[],2026-02-21T00:00:00
insp_21933a769c24,ves_beb56e21d9d6,,pinst_8d9b365127d6,salvage_intake,yard,,{},[],severe,False,C,66.55,[],2026-01-14T00:00:00
insp_bd24c3f4fd57,ves_beb56e21d9d6,,pinst_620042119553,salvage_intake,surveyor,,{},[],light,False,C,21.43,[],2026-01-02T00:00:00
insp_afbb1fc7bc59,ves_beb56e21d9d6,,pinst_345c8d9acf23,salvage_intake,surveyor,,{},"[""normal""]",moderate,False,C,371.07,[],2026-02-22T00:00:00
insp_22aa384cd2a1,ves_beb56e21d9d6,,pinst_aefac88c4026,salvage_intake,tech,,{},[],light,False,C,81.52,[],2026-01-13T00:00:00
insp_a76e847df480,ves_beb56e21d9d6,,pinst_42d9028588f8,salvage_intake,tech,32.16,{},[],severe,False,D,3067.58,[],2026-01-23T00:00:00
insp_16cb1b06721e,ves_beb56e21d9d6,,pinst_41a9303aa724,salvage_intake,surveyor,,{},[],light,False,C,41.1,"[""inspection_required_before_sale""]",2026-01-05T00:00:00
insp_e0ab801e7d9d,ves_beb56e21d9d6,,pinst_2aa1a9847501,salvage_intake,yard,,{},[],severe,False,C,183.92,"[""inspection_required_before_sale""]",2026-03-02T00:00:00
insp_532ed22fcf3c,ves_beb56e21d9d6,,pinst_b06552df681b,salvage_intake,tech,,{},[],light,False,D,57.7,[],2026-03-01T00:00:00
insp_be18edc2439b,ves_beb56e21d9d6,,pinst_fcfc53e5c7b3,salvage_intake,yard,,{},[],moderate,False,D,51.46,"[""inspection_required_before_sale""]",2026-01-12T00:00:00
insp_0e0020812143,ves_beb56e21d9d6,,pinst_60d4c1f3ac2b,salvage_intake,surveyor,26.25,{},[],moderate,False,B,41.74,[],2026-03-16T00:00:00
insp_cecc1d9c61f5,ves_bf7a41e24fec,,pinst_64d66f08c013,salvage_intake,surveyor,15.9,{},[],none,False,C,100.44,[],2026-01-08T00:00:00
insp_9fc8788fa008,ves_bf7a41e24fec,,pinst_d2eeae54dca5,salvage_intake,surveyor,,{},[],severe,False,F,271.68,[],2026-02-01T00:00:00
insp_47372cd6cb74,ves_bf7a41e24fec,,pinst_3845599ae56c,salvage_intake,surveyor,,{},[],severe,False,D,128.19,[],2026-01-18T00:00:00
insp_67cb74ddd4e1,ves_bf7a41e24fec,,pinst_43cdb9bc1696,salvage_intake,tech,,{},[],light,False,F,187.29,"[""inspection_required_before_sale""]",2026-03-28T00:00:00
insp_c2b219feffe5,ves_bf7a41e24fec,,pinst_6fa6701b838f,salvage_intake,yard,20.08,{},[],none,False,F,2932.06,[],2026-01-11T00:00:00
insp_184418be4732,ves_bf7a41e24fec,,pinst_3d7a7c65c68f,salvage_intake,tech,,{},[],light,False,F,149.22,"[""inspection_required_before_sale""]",2026-03-24T00:00:00
insp_ee4d16366198,ves_bf7a41e24fec,,pinst_eb060a4b4e1e,salvage_intake,surveyor,,"{""cyl1"": 97, ""cyl2"": 140}","[""metal_elevated""]",severe,False,F,6428.93,"[""inspection_required_before_sale""]",2026-03-23T00:00:00
insp_cfec4cf738b1,ves_bf7a41e24fec,,pinst_ee69dfd8ece6,salvage_intake,yard,,{},[],moderate,False,D,200.15,[],2026-01-03T00:00:00
insp_c28f0e92b531,ves_bf7a41e24fec,,pinst_5768f213a8cb,salvage_intake,yard,,{},[],moderate,False,D,67.44,"[""inspection_required_before_sale""]",2026-02-14T00:00:00
insp_deb83d65c75e,ves_c13af3dc66ba,,pinst_08d9fac61ed7,salvage_intake,tech,16.03,{},[],moderate,False,B,121.77,[],2026-01-10T00:00:00
insp_7ad484f24ac5,ves_c13af3dc66ba,,pinst_ab611a27af3a,salvage_intake,surveyor,,{},[],severe,False,D,277.12,[],2026-03-27T00:00:00
insp_0f1278a98fc6,ves_c13af3dc66ba,,pinst_e5ffd9e89647,salvage_intake,yard,,{},[],moderate,False,D,240.21,[],2026-02-20T00:00:00
insp_3ccc85b40039,ves_c13af3dc66ba,,pinst_5da08d883ead,salvage_intake,surveyor,,{},[],severe,False,C,133.78,[],2026-02-28T00:00:00
insp_16b4a02fe112,ves_c13af3dc66ba,,pinst_54dda7b58f68,salvage_intake,yard,,{},[],severe,False,C,696.44,[],2026-02-19T00:00:00
insp_5eb93bf4adcb,ves_c13af3dc66ba,,pinst_1a7014ebd58c,salvage_intake,surveyor,,{},[],light,False,C,158.67,[],2026-01-25T00:00:00
insp_68b0f486f75f,ves_c13af3dc66ba,,pinst_806dc367be91,salvage_intake,surveyor,,{},[],light,False,D,63.83,"[""inspection_required_before_sale""]",2026-01-07T00:00:00
insp_fb1b18de4f0f,ves_c13af3dc66ba,,pinst_525e608229ff,salvage_intake,surveyor,,{},[],none,False,D,72.01,"[""inspection_required_before_sale""]",2026-01-10T00:00:00
insp_cdc4ca4e1f63,ves_c13af3dc66ba,,pinst_e07c9f5fe219,salvage_intake,surveyor,,{},[],severe,False,D,29.28,"[""inspection_required_before_sale""]",2026-02-10T00:00:00
insp_6359d7ead608,ves_c13af3dc66ba,,pinst_39308e6c0008,salvage_intake,yard,,{},[],none,False,D,142.32,[],2026-03-01T00:00:00
insp_3c8c97863f45,ves_c1e6884cd17c,,pinst_5867584ddf37,salvage_intake,yard,,{},[],moderate,False,C,63.17,[],2026-02-05T00:00:00
insp_71213ff43095,ves_c1e6884cd17c,,pinst_d96f483caa49,salvage_intake,yard,,{},[],severe,False,D,91.31,"[""inspection_required_before_sale""]",2026-01-21T00:00:00
insp_526d9fdf6bee,ves_c1e6884cd17c,,pinst_d0319b663b44,salvage_intake,surveyor,,{},[],severe,False,C,43.28,"[""inspection_required_before_sale""]",2026-01-18T00:00:00
insp_59670eaf1bf7,ves_c1e6884cd17c,,pinst_d2331c660b03,salvage_intake,surveyor,,{},[],moderate,False,F,4795.89,"[""inspection_required_before_sale""]",2026-02-06T00:00:00
insp_984e126e6ef6,ves_c1e6884cd17c,,pinst_11fb984b1469,salvage_intake,tech,,{},[],none,False,C,34.69,[],2026-02-18T00:00:00
insp_ae20d07c2238,ves_c1e6884cd17c,,pinst_e8cd0bb19d74,salvage_intake,tech,,{},[],severe,False,C,49.67,[],2026-01-08T00:00:00
insp_0fb3555886a7,ves_c1e7b9ec029e,,pinst_75db59f55270,salvage_intake,surveyor,,{},[],severe,False,D,190.15,[],2026-02-01T00:00:00
insp_0e204b9bfb11,ves_c1e7b9ec029e,,pinst_e4f1e4da1ac9,salvage_intake,yard,,{},[],moderate,False,C,27.81,[],2026-03-27T00:00:00
insp_06657ae07334,ves_c1e7b9ec029e,,pinst_fdc0b2337c8c,salvage_intake,yard,,{},[],severe,False,C,392.8,[],2026-01-20T00:00:00
insp_e1ebef0ae7e0,ves_c1e7b9ec029e,,pinst_333aa4c4f98e,salvage_intake,surveyor,,{},[],moderate,False,F,1557.04,"[""inspection_required_before_sale""]",2026-03-07T00:00:00
insp_a67f28ed0713,ves_c1e7b9ec029e,,pinst_a98c965a19e4,salvage_intake,tech,,{},[],moderate,False,D,510.24,"[""inspection_required_before_sale""]",2026-03-10T00:00:00
insp_3d9c03fb75ac,ves_c1f463e3a61a,,pinst_4dd3cef1d3e8,salvage_intake,surveyor,20.22,{},[],moderate,False,B,89.12,[],2026-02-07T00:00:00
insp_9083b3aec2b8,ves_c1f463e3a61a,,pinst_8f4d695d0491,salvage_intake,surveyor,,{},[],light,False,C,110.35,[],2026-01-13T00:00:00
insp_bf3d2b131fc0,ves_c1f463e3a61a,,pinst_4a6aff3f9422,salvage_intake,yard,,{},[],moderate,False,C,497.47,[],2026-02-19T00:00:00
insp_4719c201d7ba,ves_c1f463e3a61a,,pinst_893975d2381d,salvage_intake,tech,,{},"[""normal""]",severe,False,C,69.64,[],2026-03-10T00:00:00
insp_fb3bc30d61c1,ves_c1f463e3a61a,,pinst_2488e5c1b64e,salvage_intake,tech,11.88,{},[],light,False,D,2743.84,[],2026-01-03T00:00:00
insp_8342de8eb6ae,ves_c1f463e3a61a,,pinst_3d2ac66cb0a8,salvage_intake,tech,,"{""cyl1"": 121, ""cyl2"": 102}","[""metal_elevated""]",none,False,D,9203.0,"[""inspection_required_before_sale""]",2026-02-23T00:00:00
insp_db6e0c3e2b4b,ves_c1f463e3a61a,,pinst_64c9bf53cc1d,salvage_intake,surveyor,,{},[],moderate,False,C,55.02,[],2026-01-18T00:00:00
insp_48cec1babb25,ves_c1f463e3a61a,,pinst_bb234f03ec93,salvage_intake,tech,,{},[],moderate,False,C,93.9,[],2026-03-06T00:00:00
insp_620124915ce7,ves_c1f463e3a61a,,pinst_5fa78d1fcb6e,salvage_intake,surveyor,20.03,{},"[""normal""]",none,False,B,211.93,[],2026-01-27T00:00:00
insp_41a40829ef50,ves_c24dfde4c289,,pinst_20f416226aa0,salvage_intake,tech,22.26,{},[],severe,False,C,125.27,[],2026-01-08T00:00:00
insp_8d97781ea8a4,ves_c24dfde4c289,,pinst_992178633893,salvage_intake,tech,,{},[],none,False,D,150.52,[],2026-02-21T00:00:00
insp_74d493f70e75,ves_c24dfde4c289,,pinst_2058f421a4cd,salvage_intake,surveyor,,{},[],light,False,C,46.35,[],2026-02-05T00:00:00
insp_a704f36f2b52,ves_c24dfde4c289,,pinst_85311e37aae2,salvage_intake,yard,,{},[],severe,False,C,646.0,[],2026-01-06T00:00:00
insp_f370a8eff8f5,ves_c24dfde4c289,,pinst_5834a92cbebe,salvage_intake,yard,,{},[],light,False,C,53.78,"[""inspection_required_before_sale""]",2026-02-15T00:00:00
insp_70afd205488d,ves_c24dfde4c289,,pinst_86f117329031,salvage_intake,yard,,{},[],moderate,False,C,112.98,[],2026-03-16T00:00:00
insp_3a117fd3415b,ves_c24dfde4c289,,pinst_6b51d90eb3f4,salvage_intake,tech,,{},"[""normal""]",moderate,False,C,33.94,"[""inspection_required_before_sale""]",2026-03-04T00:00:00
insp_82176d7b7c31,ves_c2ebd8ed7ccf,,pinst_f2875a75bb5d,salvage_intake,tech,20.59,{},[],none,False,B,166.53,[],2026-02-17T00:00:00
insp_742c965d5f14,ves_c2ebd8ed7ccf,,pinst_58dd6fd3e8ab,salvage_intake,surveyor,,{},[],moderate,False,C,77.33,[],2026-02-19T00:00:00
insp_6f1ed9035594,ves_c2ebd8ed7ccf,,pinst_94da05b2efcc,salvage_intake,surveyor,,{},[],severe,False,D,44.8,[],2026-01-25T00:00:00
insp_4d5ce22b09ec,ves_c2ebd8ed7ccf,,pinst_e317142b88f8,salvage_intake,tech,,{},[],moderate,False,F,447.27,"[""inspection_required_before_sale""]",2026-01-13T00:00:00
insp_0209a01bc6e4,ves_c2ebd8ed7ccf,,pinst_2f89032b288d,salvage_intake,tech,,{},[],light,False,D,1041.24,"[""inspection_required_before_sale""]",2026-01-13T00:00:00
insp_673a8f295cfb,ves_c2ebd8ed7ccf,,pinst_ad50db7aff64,salvage_intake,yard,,{},[],light,False,D,32.16,"[""inspection_required_before_sale""]",2026-02-05T00:00:00
insp_e79a85e49b4b,ves_c2ebd8ed7ccf,,pinst_8d5cfb905a92,salvage_intake,tech,11.57,{},[],moderate,False,C,34.3,[],2026-01-27T00:00:00
insp_e99a90c9a317,ves_c2ebd8ed7ccf,,pinst_c7fc73d195e9,salvage_intake,surveyor,,{},[],light,True,F,46.77,[],2026-02-01T00:00:00
insp_e81fe9aee9a1,ves_c4f3f6d44bfc,,pinst_e851e30d0ddf,salvage_intake,yard,14.94,{},"[""normal""]",light,False,A,44.9,[],2026-01-22T00:00:00
insp_312a0b31f0f4,ves_c4f3f6d44bfc,,pinst_37907570f9bd,salvage_intake,surveyor,,{},[],moderate,False,C,217.95,[],2026-03-08T00:00:00
insp_299878062014,ves_c4f3f6d44bfc,,pinst_d876978319fb,salvage_intake,surveyor,,{},[],moderate,False,D,71.11,[],2026-03-20T00:00:00
insp_a93ef9156160,ves_c4f3f6d44bfc,,pinst_0364aff19825,salvage_intake,yard,,{},[],none,False,C,101.52,[],2026-01-07T00:00:00
insp_adbcf4f2e086,ves_c4f3f6d44bfc,,pinst_39948a911c1e,salvage_intake,tech,,{},[],moderate,False,C,143.98,"[""inspection_required_before_sale""]",2026-01-16T00:00:00
insp_2dff9a7c0995,ves_c4f3f6d44bfc,,pinst_62530d745596,salvage_intake,surveyor,,{},[],severe,False,C,36.8,"[""inspection_required_before_sale""]",2026-01-14T00:00:00
insp_60aa3c49f750,ves_c4f3f6d44bfc,,pinst_58e60b7c8136,salvage_intake,tech,,{},[],severe,False,D,37.55,"[""inspection_required_before_sale""]",2026-03-22T00:00:00
insp_069738cc425b,ves_c4f3f6d44bfc,,pinst_8fe0c36d6a49,salvage_intake,yard,,{},[],light,False,C,143.35,[],2026-02-15T00:00:00
insp_0f90d30f4b45,ves_c51a7423291e,,pinst_aa3d47fc809c,salvage_intake,yard,,{},[],moderate,False,C,84.79,[],2026-01-09T00:00:00
insp_4b6723bc5a14,ves_c51a7423291e,,pinst_e5ed9c3837a0,salvage_intake,surveyor,11.44,{},[],moderate,False,D,1849.8,[],2026-03-22T00:00:00
insp_5c242ff08b6d,ves_c51a7423291e,,pinst_5176eff2eae1,salvage_intake,surveyor,,{},[],light,False,C,142.8,"[""inspection_required_before_sale""]",2026-01-02T00:00:00
insp_1ade85026ff5,ves_c51a7423291e,,pinst_349345388bd4,salvage_intake,yard,,{},[],severe,False,D,2936.05,"[""inspection_required_before_sale""]",2026-01-24T00:00:00
insp_162b6567a858,ves_c51a7423291e,,pinst_6c82488af2c6,salvage_intake,tech,,"{""cyl1"": 143, ""cyl2"": 108}","[""metal_elevated""]",moderate,False,D,6625.71,"[""inspection_required_before_sale""]",2026-02-14T00:00:00
insp_3bf8bbffac70,ves_c51a7423291e,,pinst_2345e53d8a32,salvage_intake,tech,,{},[],severe,False,C,33.51,"[""inspection_required_before_sale""]",2026-01-21T00:00:00
insp_086d628b3b49,ves_c51a7423291e,,pinst_53534843dce5,salvage_intake,surveyor,,{},[],severe,False,D,189.07,[],2026-01-21T00:00:00
insp_62ccd0382585,ves_c51a7423291e,,pinst_56ab355fec97,salvage_intake,surveyor,,{},[],light,False,C,61.71,"[""inspection_required_before_sale""]",2026-01-21T00:00:00
insp_64621361d135,ves_c52058d25cd7,,pinst_41d58083c9ca,salvage_intake,tech,27.25,{},[],moderate,False,C,128.24,[],2026-02-16T00:00:00
insp_84d76af52032,ves_c52058d25cd7,,pinst_f171ce33bc75,salvage_intake,tech,12.41,{},[],light,False,C,190.39,[],2026-01-20T00:00:00
insp_136c6d806466,ves_c52058d25cd7,,pinst_115c60df3401,salvage_intake,surveyor,,{},[],moderate,False,D,179.31,[],2026-03-04T00:00:00
insp_2fc79dc0e148,ves_c52058d25cd7,,pinst_8643acae9676,salvage_intake,tech,,{},[],severe,False,C,118.16,[],2026-03-19T00:00:00
insp_06f19994bc6c,ves_c52058d25cd7,,pinst_082fbf9a3c13,salvage_intake,surveyor,,{},[],severe,False,D,103.72,"[""inspection_required_before_sale""]",2026-01-26T00:00:00
insp_65816d834e95,ves_c52058d25cd7,,pinst_b5c61952a03e,salvage_intake,yard,,{},[],severe,False,D,54.07,"[""inspection_required_before_sale""]",2026-03-18T00:00:00
insp_6b89628181d2,ves_c52058d25cd7,,pinst_efa334ff5a75,salvage_intake,surveyor,,{},[],light,False,D,49.74,"[""inspection_required_before_sale""]",2026-02-05T00:00:00
insp_9e8c3a4715f1,ves_c5361a16737b,,pinst_cbc326a518a6,salvage_intake,surveyor,15.3,{},"[""normal""]",none,False,B,58.39,[],2026-02-17T00:00:00
insp_a51928fcd9d4,ves_c5361a16737b,,pinst_fc4bb420d643,salvage_intake,yard,22.42,{},[],light,False,B,73.17,[],2026-03-10T00:00:00
insp_6029634c5c48,ves_c5361a16737b,,pinst_26c4cf0bae5a,salvage_intake,tech,,{},[],severe,False,C,244.79,[],2026-03-20T00:00:00
insp_04f8c94e7801,ves_c5361a16737b,,pinst_3547fee154c0,salvage_intake,tech,,{},"[""normal""]",none,False,B,48.4,[],2026-03-25T00:00:00
insp_1a4faecb80b0,ves_c5361a16737b,,pinst_d949c7356199,salvage_intake,yard,,{},[],moderate,False,C,30.24,[],2026-03-23T00:00:00
insp_7146e3c0b841,ves_c5361a16737b,,pinst_d3fe3987e3a3,salvage_intake,tech,,{},"[""normal""]",none,False,B,244.77,[],2026-02-13T00:00:00
insp_9304aad04d47,ves_c5361a16737b,,pinst_4759bb9b3685,salvage_intake,surveyor,,{},[],moderate,False,C,119.22,[],2026-03-24T00:00:00
insp_30bd2328c724,ves_c5361a16737b,,pinst_8c2348d6a6f9,salvage_intake,tech,,{},[],light,False,C,176.88,"[""inspection_required_before_sale""]",2026-01-06T00:00:00
insp_5b663e8fd4ec,ves_c5361a16737b,,pinst_3dd27b58ad6c,salvage_intake,tech,,"{""cyl1"": 125, ""cyl2"": 137}","[""metal_elevated""]",severe,False,D,9207.39,"[""inspection_required_before_sale""]",2026-02-20T00:00:00
insp_76d3ed138fef,ves_c5361a16737b,,pinst_55c04d75f885,salvage_intake,tech,,{},[],moderate,False,C,33.08,[],2026-03-11T00:00:00
insp_f7add4a0d6f6,ves_c5361a16737b,,pinst_224d2b411599,salvage_intake,tech,,{},"[""normal""]",moderate,False,C,39.99,[],2026-03-10T00:00:00
insp_e111f8614886,ves_c5361a16737b,,pinst_59a5452a58c8,salvage_intake,tech,,{},[],severe,False,C,74.94,"[""inspection_required_before_sale""]",2026-03-09T00:00:00
insp_8e7387adadbc,ves_c54b817bdfcf,,pinst_0e109cac8a23,salvage_intake,tech,,{},[],moderate,False,C,47.64,[],2026-02-16T00:00:00
insp_931847643b01,ves_c54b817bdfcf,,pinst_ab969b27b05b,salvage_intake,tech,23.82,{},[],moderate,False,F,3153.48,[],2026-02-20T00:00:00
insp_418273295302,ves_c54b817bdfcf,,pinst_972791bbfa26,salvage_intake,tech,,{},[],moderate,False,D,151.12,"[""inspection_required_before_sale""]",2026-01-07T00:00:00
insp_d5d6bc908ed8,ves_c54b817bdfcf,,pinst_4e115eaff3d0,salvage_intake,surveyor,,"{""cyl1"": 185, ""cyl2"": 163}","[""metal_elevated""]",severe,False,D,6841.25,"[""inspection_required_before_sale""]",2026-01-06T00:00:00
insp_d4f5a985827c,ves_c54b817bdfcf,,pinst_7fe3a04efa07,salvage_intake,yard,,{},[],severe,False,D,146.85,[],2026-02-21T00:00:00
insp_88b0addb431c,ves_c54b817bdfcf,,pinst_2b646034ac14,salvage_intake,tech,29.66,{},[],moderate,False,C,31.0,[],2026-03-11T00:00:00
insp_ae0b473a19aa,ves_c54b817bdfcf,,pinst_29d86892c567,salvage_intake,tech,,{},[],moderate,False,C,57.64,[],2026-01-21T00:00:00
insp_c070d2f80e7b,ves_c5eadcdf4a87,,pinst_49bdf2e5bf86,salvage_intake,surveyor,,{},[],moderate,False,C,247.93,[],2026-02-16T00:00:00
insp_62a69bba4d60,ves_c5eadcdf4a87,,pinst_03a08437b4f5,salvage_intake,surveyor,,{},"[""normal""]",moderate,False,C,304.34,[],2026-01-03T00:00:00
insp_fea1ec72e148,ves_c5eadcdf4a87,,pinst_0fef074e01b7,salvage_intake,yard,,{},[],moderate,False,D,91.42,[],2026-01-12T00:00:00
insp_bc612490cc10,ves_c5eadcdf4a87,,pinst_740df24ad9e4,salvage_intake,yard,,{},[],moderate,False,D,86.02,"[""inspection_required_before_sale""]",2026-03-05T00:00:00
insp_589a05d6fed9,ves_c62e79c1094d,,pinst_3120b2b4ffbd,salvage_intake,yard,19.38,{},[],light,False,C,178.35,[],2026-02-14T00:00:00
insp_97b9ca2f2321,ves_c62e79c1094d,,pinst_dc22d0608796,salvage_intake,tech,,{},[],none,False,C,110.67,[],2026-03-03T00:00:00
insp_eafd36d7ea66,ves_c62e79c1094d,,pinst_8c87905d5a33,salvage_intake,yard,,{},[],none,False,D,76.36,[],2026-02-10T00:00:00
insp_6db39a1ccaa3,ves_c62e79c1094d,,pinst_840577ac58fe,salvage_intake,tech,,{},[],none,False,D,592.81,[],2026-01-12T00:00:00
insp_a34cb24a3c92,ves_c62e79c1094d,,pinst_71dd82bbdaf7,salvage_intake,tech,,{},[],moderate,False,D,149.13,[],2026-02-10T00:00:00
insp_e980759bfad3,ves_c62e79c1094d,,pinst_6db3be81118d,salvage_intake,tech,,{},[],moderate,False,D,3765.49,"[""inspection_required_before_sale""]",2026-01-12T00:00:00
insp_44256196ac4d,ves_c62e79c1094d,,pinst_e112462bd6a1,salvage_intake,surveyor,,{},[],severe,False,C,196.8,"[""inspection_required_before_sale""]",2026-01-03T00:00:00
insp_d2709352314b,ves_c62e79c1094d,,pinst_dcfdbb05848d,salvage_intake,yard,,{},"[""normal""]",severe,False,C,16.42,"[""inspection_required_before_sale""]",2026-02-05T00:00:00
insp_b537326480d0,ves_c62e79c1094d,,pinst_be76007cbb96,salvage_intake,yard,,{},[],light,False,C,29.65,[],2026-01-27T00:00:00
insp_a6a83f6366ac,ves_c62e79c1094d,,pinst_4dfa65bfdc93,salvage_intake,tech,,{},[],moderate,False,D,143.41,[],2026-02-13T00:00:00
insp_43a34353cf88,ves_c62e79c1094d,,pinst_e6e29ca5ffad,salvage_intake,yard,,{},[],moderate,False,C,34.94,"[""inspection_required_before_sale""]",2026-03-28T00:00:00
insp_47ca839f0bda,ves_c6998dac1569,,pinst_eeccfa6d6454,salvage_intake,yard,22.57,{},[],none,False,B,61.32,[],2026-01-08T00:00:00
insp_e5e119a14eca,ves_c6998dac1569,,pinst_c8124b160ddb,salvage_intake,tech,,{},"[""normal""]",none,False,C,311.69,[],2026-03-03T00:00:00
insp_8845c4f665f3,ves_c6998dac1569,,pinst_c6a95762138c,salvage_intake,tech,,{},[],severe,False,C,76.57,"[""inspection_required_before_sale""]",2026-02-14T00:00:00
insp_5ec33d788a6b,ves_c6998dac1569,,pinst_88cb5c3d4604,salvage_intake,surveyor,,{},[],severe,False,D,404.42,"[""inspection_required_before_sale""]",2026-01-03T00:00:00
insp_4fe8d13c8761,ves_c6998dac1569,,pinst_e2815fd3dcee,salvage_intake,yard,,{},"[""normal""]",moderate,False,C,32.46,[],2026-01-19T00:00:00
insp_4fb160e89fc0,ves_c6998dac1569,,pinst_7b2c354fb44b,salvage_intake,yard,,{},[],moderate,False,C,52.94,[],2026-03-28T00:00:00
insp_bdf05f2cf328,ves_c6998dac1569,,pinst_f16c7d0dba37,salvage_intake,tech,,{},"[""normal""]",severe,False,C,22.78,[],2026-01-04T00:00:00
insp_4515c739246d,ves_c74eb9d7d925,,pinst_895d4b9bbc2f,salvage_intake,surveyor,27.69,{},[],none,False,B,87.61,[],2026-03-01T00:00:00
