salvage_candidate_id,vessel_id,part_component_id,detected_after_event,event_type,preliminary_salvage_score,exclusion_reason,expected_used_price,expected_sell_prob,created_at,salvageable_label
sc_0f7abbdd4042,ves_c13af3dc66ba,pinst_525e608229ff,decommission,fire,0.377,,10.92,0.369,2026-01-08T00:00:00,0
sc_4b5aabb74a43,ves_c13af3dc66ba,pinst_81f8ce99eb22,decommission,fire,0.52,,43.38,0.462,2026-02-02T00:00:00,1
sc_0c51a0c343bb,ves_c13af3dc66ba,pinst_3f2935370139,decommission,fire,0.578,,53.55,0.472,2026-02-14T00:00:00,1
sc_75d63121a90c,ves_c13af3dc66ba,pinst_aec6070b2439,decommission,fire,0.608,,111.47,0.2,2026-02-10T00:00:00,1
sc_0a8f5ed9445a,ves_c13af3dc66ba,pinst_1f8b6938cb5e,decommission,fire,0.29,,53.82,0.449,2026-02-03T00:00:00,0
sc_3c54f217adf5,ves_c13af3dc66ba,pinst_5c78281a8bb9,decommission,fire,0.01,poor_condition,134.93,0.368,2026-01-11T00:00:00,0
sc_736d912a0353,ves_c13af3dc66ba,pinst_e07c9f5fe219,decommission,fire,0.268,,3.77,0.411,2026-03-11T00:00:00,0
sc_e40f7db67edb,ves_c13af3dc66ba,pinst_f401860ecc41,decommission,fire,0.288,,7.01,0.436,2026-02-22T00:00:00,0
sc_ba77f5ebf035,ves_c13af3dc66ba,pinst_96e603b14a0b,decommission,fire,0.504,,27.46,0.502,2026-03-25T00:00:00,1
sc_5720a3074407,ves_c13af3dc66ba,pinst_39308e6c0008,decommission,fire,0.448,,29.3,0.375,2026-01-12T00:00:00,0
sc_1e698f8c8f3d,ves_c13af3dc66ba,pinst_83f6b65f04b6,decommission,fire,0.393,,18.04,0.518,2026-02-20T00:00:00,0
sc_5d2314394308,ves_c13af3dc66ba,pinst_d7404da6b855,decommission,fire,0.101,failure_localization_penalty,45.49,0.2,2026-03-20T00:00:00,0
sc_7ca88ce8251f,ves_c1e6884cd17c,pinst_954e336d71fe,failure,engine_failure,0.136,,14.48,0.461,2026-03-06T00:00:00,0
sc_c10b0273d9cb,ves_c1e6884cd17c,pinst_ca3721a39ed6,failure,engine_failure,0.01,failure_localization_penalty,11.66,0.466,2026-02-28T00:00:00,0
sc_f48cde82cb33,ves_c1e6884cd17c,pinst_0e59e3ed7cef,failure,engine_failure,0.543,,82.52,0.486,2026-02-23T00:00:00,1
sc_8d772427a49b,ves_c1e6884cd17c,pinst_6d070403fed7,failure,engine_failure,0.575,,72.34,0.514,2026-01-27T00:00:00,1
sc_3ebb7f3cae2c,ves_c1e6884cd17c,pinst_5867584ddf37,failure,engine_failure,0.67,,41.63,0.454,2026-02-22T00:00:00,1
sc_08fe51c8cea3,ves_c1e6884cd17c,pinst_7784c8738ca7,failure,engine_failure,0.209,,3.71,0.35,2026-03-01T00:00:00,0
sc_24e2d4350de4,ves_c1e6884cd17c,pinst_ca33951eb6c2,failure,engine_failure,0.599,,249.22,0.47,2026-01-08T00:00:00,1
sc_8fa5651d05cc,ves_c1e6884cd17c,pinst_5d3db36f8e59,failure,engine_failure,0.433,,48.99,0.466,2026-01-11T00:00:00,0
sc_28169129df1e,ves_c1e6884cd17c,pinst_a4c5d63ee829,failure,engine_failure,0.01,failure_localization_penalty,95.65,0.361,2026-03-13T00:00:00,0
sc_284344543d4c,ves_c1e6884cd17c,pinst_d96f483caa49,failure,engine_failure,0.384,,18.1,0.411,2026-03-26T00:00:00,0
sc_a97dcf908889,ves_c1e6884cd17c,pinst_d0319b663b44,failure,engine_failure,0.453,,20.06,0.505,2026-03-25T00:00:00,1
sc_5b0f77686551,ves_c1e6884cd17c,pinst_d2331c660b03,failure,engine_failure,0.01,poor_condition,40.99,0.1,2026-03-14T00:00:00,0
sc_e3f73e69bc2f,ves_c1e6884cd17c,pinst_f9d5bdbf813c,failure,engine_failure,0.595,,109.59,0.2,2026-01-26T00:00:00,1
sc_bd4c6f89b996,ves_c1e6884cd17c,pinst_62505456d90e,failure,engine_failure,0.255,,700.19,0.399,2026-02-12T00:00:00,0
sc_08b00992d71d,ves_c1e6884cd17c,pinst_f1b584294786,failure,engine_failure,0.65,,13.45,0.511,2026-01-02T00:00:00,1
sc_92eb2e0d029e,ves_c1e6884cd17c,pinst_11fb984b1469,failure,engine_failure,0.583,,21.82,0.536,2026-02-18T00:00:00,1
sc_d19336e0976b,ves_c1e6884cd17c,pinst_e8cd0bb19d74,failure,engine_failure,0.596,,31.35,0.502,2026-03-25T00:00:00,1
sc_457f8b9a73ba,ves_c1e6884cd17c,pinst_cba568ccde28,failure,engine_failure,0.609,,69.07,0.475,2026-03-22T00:00:00,1
sc_c99bb367622f,ves_c1e6884cd17c,pinst_be898526035f,failure,engine_failure,0.326,,8.51,0.418,2026-03-25T00:00:00,0
sc_fabebdcb8e38,ves_c1e7b9ec029e,pinst_fd1505d49fda,decommission,engine_failure,0.39,,27.39,0.461,2026-01-20T00:00:00,0
sc_cc3b0539e1d6,ves_c1e7b9ec029e,pinst_929b72b12059,decommission,engine_failure,0.494,,47.31,0.466,2026-02-26T00:00:00,1
sc_2b9e3c42576a,ves_c1e7b9ec029e,pinst_1e69a63331e3,decommission,engine_failure,0.329,,30.69,0.386,2026-02-13T00:00:00,0
sc_608495e2004e,ves_c1e7b9ec029e,pinst_75db59f55270,decommission,engine_failure,0.314,,24.91,0.414,2026-03-11T00:00:00,0
sc_445e32706de6,ves_c1e7b9ec029e,pinst_08660609b789,decommission,engine_failure,0.346,,13.54,0.354,2026-02-18T00:00:00,0
sc_0bb1f833e3dc,ves_c1e7b9ec029e,pinst_e4f1e4da1ac9,decommission,engine_failure,0.543,,13.35,0.45,2026-01-19T00:00:00,1
sc_950dc46b3a9a,ves_c1e7b9ec029e,pinst_fdc0b2337c8c,decommission,engine_failure,0.667,,271.86,0.47,2026-02-16T00:00:00,1
sc_aa76bd551230,ves_c1e7b9ec029e,pinst_180ef4d34976,decommission,engine_failure,0.41,,25.31,0.1,2026-02-18T00:00:00,0
sc_977020a80129,ves_c1e7b9ec029e,pinst_26437c5b600e,decommission,engine_failure,0.432,,20.82,0.37,2026-01-02T00:00:00,0
sc_eb4ed8eee21c,ves_c1e7b9ec029e,pinst_6c1c34b0e0fd,decommission,engine_failure,0.01,poor_condition,27.33,0.361,2026-02-18T00:00:00,0
sc_ea5b5498c9b1,ves_c1e7b9ec029e,pinst_6a001f469182,decommission,engine_failure,0.292,,11.24,0.411,2026-02-06T00:00:00,0
sc_34d9e64e8d5d,ves_c1e7b9ec029e,pinst_fe36054a3395,decommission,engine_failure,0.196,,27.3,0.1,2026-03-21T00:00:00,0
sc_4082199a5425,ves_c1e7b9ec029e,pinst_333aa4c4f98e,decommission,engine_failure,0.021,poor_condition,15.11,0.399,2026-01-06T00:00:00,0
sc_57c8b1b83f35,ves_c1e7b9ec029e,pinst_a98c965a19e4,decommission,engine_failure,0.01,failure_localization_penalty,19.43,0.449,2026-01-11T00:00:00,0
sc_1ff71b72a010,ves_c1e7b9ec029e,pinst_0f8190cb7d41,decommission,engine_failure,0.01,failure_localization_penalty,78.57,0.399,2026-01-24T00:00:00,0
sc_78939953857b,ves_c1e7b9ec029e,pinst_1e6de4aafb55,decommission,engine_failure,0.01,failure_localization_penalty,1.43,0.411,2026-03-11T00:00:00,0
sc_5f0684b76647,ves_c1e7b9ec029e,pinst_ca4ba735b89b,decommission,engine_failure,0.503,,19.44,0.536,2026-01-05T00:00:00,1
sc_8ec224fcee80,ves_c1e7b9ec029e,pinst_374896246c0c,decommission,engine_failure,0.609,,31.9,0.502,2026-02-13T00:00:00,1
sc_dc5ef2950239,ves_c1e7b9ec029e,pinst_53e21ea2f9d6,decommission,engine_failure,0.493,,58.55,0.475,2026-01-07T00:00:00,1
sc_745956fe94b8,ves_c1e7b9ec029e,pinst_f57061176e32,decommission,engine_failure,0.01,failure_localization_penalty,0.81,0.418,2026-03-03T00:00:00,0
sc_755b2cb4999e,ves_c1e7b9ec029e,pinst_6c7587de69d5,decommission,engine_failure,0.415,,9.49,0.2,2026-02-20T00:00:00,0
sc_a353c9a241eb,ves_c1f463e3a61a,pinst_836bc88e92c4,decommission,other,0.413,,37.34,0.611,2026-01-20T00:00:00,0
sc_ef0403f97d64,ves_c1f463e3a61a,pinst_4dd3cef1d3e8,decommission,other,0.7,,81.73,0.616,2026-01-26T00:00:00,1
sc_824cc6cb996f,ves_c1f463e3a61a,pinst_d106fa2890e3,decommission,other,0.667,,97.26,0.486,2026-02-27T00:00:00,1
sc_ffc58ac1bcdd,ves_c1f463e3a61a,pinst_8f4d695d0491,decommission,other,0.646,,79.45,0.514,2026-02-03T00:00:00,1
sc_462f16b80a10,ves_c1f463e3a61a,pinst_4f22e3f175bd,decommission,other,0.472,,31.56,0.454,2026-02-07T00:00:00,1
sc_18d376e9e961,ves_c1f463e3a61a,pinst_7903f128af0b,decommission,other,0.376,,5.45,0.35,2026-02-12T00:00:00,0
sc_36b450c00a6e,ves_c1f463e3a61a,pinst_4a6aff3f9422,decommission,other,0.552,,233.41,0.47,2026-03-05T00:00:00,1
sc_61ebf6b9e719,ves_c1f463e3a61a,pinst_bf16dff424e1,decommission,other,0.53,,57.13,0.2,2026-01-28T00:00:00,1
sc_b79ec52a7746,ves_c1f463e3a61a,pinst_893975d2381d,decommission,other,0.715,,57.58,0.47,2026-02-23T00:00:00,1
sc_2acf301c0c7a,ves_c1f463e3a61a,pinst_2488e5c1b64e,decommission,other,0.133,,170.01,0.361,2026-03-09T00:00:00,0
sc_d5468e842c99,ves_c1f463e3a61a,pinst_2d5e7968041b,decommission,other,0.278,,26.91,0.511,2026-01-13T00:00:00,0
sc_617e3d45c177,ves_c1f463e3a61a,pinst_a73bc3524c11,decommission,other,0.615,,25.44,0.505,2026-03-21T00:00:00,1
sc_c357a4d79da9,ves_c1f463e3a61a,pinst_0934ba4a12ee,decommission,other,0.316,,421.09,0.1,2026-02-19T00:00:00,0
sc_83a2c4d578a8,ves_c1f463e3a61a,pinst_697f6b215c49,decommission,other,0.367,,40.93,0.1,2026-03-15T00:00:00,0
sc_a721774f73fc,ves_c1f463e3a61a,pinst_3d2ac66cb0a8,decommission,other,0.01,failure_localization_penalty,274.99,0.399,2026-01-11T00:00:00,0
sc_a783e2616c0c,ves_c1f463e3a61a,pinst_6c168a63e129,decommission,other,0.289,,7.37,0.511,2026-02-09T00:00:00,0
sc_1c7ed5f1d570,ves_c1f463e3a61a,pinst_19f3e63d2020,decommission,other,0.521,,19.95,0.536,2026-01-20T00:00:00,1
sc_dbffcb4e2717,ves_c1f463e3a61a,pinst_64c9bf53cc1d,decommission,other,0.55,,29.39,0.502,2026-03-08T00:00:00,1
sc_3e12c00a45c7,ves_c1f463e3a61a,pinst_bb234f03ec93,decommission,other,0.6,,68.24,0.475,2026-01-25T00:00:00,1
sc_3b816783cf9a,ves_c1f463e3a61a,pinst_960c9bae72e5,decommission,other,0.297,,14.85,0.518,2026-01-18T00:00:00,0
sc_72d1480193f2,ves_c1f463e3a61a,pinst_5fa78d1fcb6e,decommission,other,0.731,,209.82,0.35,2026-02-10T00:00:00,1
sc_2af8866fc514,ves_c1f463e3a61a,pinst_522f5ff09eae,decommission,other,0.545,,15.26,0.35,2026-01-06T00:00:00,1
sc_605e4283b719,ves_c24dfde4c289,pinst_b649424224f9,decommission,fire,0.685,,55.46,0.611,2026-03-07T00:00:00,1
sc_7eea4179812a,ves_c24dfde4c289,pinst_20f416226aa0,decommission,fire,0.409,,41.1,0.466,2026-03-18T00:00:00,0
sc_0e549a48798b,ves_c24dfde4c289,pinst_570e43a41778,decommission,fire,0.01,failure_localization_penalty,18.87,0.486,2026-01-04T00:00:00,0
sc_2d10d962e1c4,ves_c24dfde4c289,pinst_539eb0a33519,decommission,fire,0.01,failure_localization_penalty,8.52,0.414,2026-02-26T00:00:00,0
sc_e9bb8ab53ea2,ves_c24dfde4c289,pinst_992178633893,decommission,fire,0.01,poor_condition,4.33,0.354,2026-02-11T00:00:00,0
sc_500517c355d9,ves_c24dfde4c289,pinst_2058f421a4cd,decommission,fire,0.01,poor_condition,3.05,0.45,2026-03-16T00:00:00,0
sc_8c249163d49c,ves_c24dfde4c289,pinst_85311e37aae2,decommission,fire,0.095,poor_condition,81.08,0.47,2026-02-19T00:00:00,0
sc_3cfb176fc834,ves_c24dfde4c289,pinst_9826f46a7dbd,decommission,fire,0.244,,17.8,0.366,2026-03-27T00:00:00,0
sc_9298f6b8e3ee,ves_c24dfde4c289,pinst_09dd1818159f,decommission,fire,0.018,poor_condition,28.63,0.361,2026-01-10T00:00:00,0
sc_7248e92781df,ves_c24dfde4c289,pinst_b6684c2b323e,decommission,fire,0.382,,18.05,0.411,2026-01-20T00:00:00,0
sc_2c47e40302b9,ves_c24dfde4c289,pinst_5834a92cbebe,decommission,fire,0.546,,23.15,0.505,2026-02-05T00:00:00,1
sc_e1abb4cc583c,ves_c24dfde4c289,pinst_2e2c16cb1620,decommission,fire,0.092,poor_condition,62.22,0.1,2026-03-03T00:00:00,0
sc_4a3aadaa2b94,ves_c24dfde4c289,pinst_62ddc5358816,decommission,fire,0.323,,37.41,0.1,2026-02-16T00:00:00,0
sc_6e9b5807a649,ves_c24dfde4c289,pinst_272ef32a4c4d,decommission,fire,0.077,poor_condition,112.06,0.399,2026-03-13T00:00:00,0
sc_6424983124cf,ves_c24dfde4c289,pinst_8914bd2a4ef4,decommission,fire,0.628,,13.08,0.511,2026-03-11T00:00:00,1
sc_d1c6cd19db10,ves_c24dfde4c289,pinst_c130db8352e2,decommission,fire,0.581,,21.77,0.536,2026-01-11T00:00:00,1
sc_7f68f49cabf5,ves_c24dfde4c289,pinst_31529abb630f,decommission,fire,0.462,,25.71,0.502,2026-02-17T00:00:00,1
sc_6b25468177a8,ves_c24dfde4c289,pinst_86f117329031,decommission,fire,0.613,,69.43,0.475,2026-01-26T00:00:00,1
sc_95e18cd5e23c,ves_c24dfde4c289,pinst_6b51d90eb3f4,decommission,fire,0.707,,28.52,0.518,2026-02-07T00:00:00,1
sc_31ffa559e902,ves_c24dfde4c289,pinst_c53631882a69,decommission,fire,0.211,,35.31,0.1,2026-02-04T00:00:00,0
sc_1a4471854574,ves_c24dfde4c289,pinst_1f3503ca6c56,decommission,fire,0.339,,8.21,0.2,2026-03-26T00:00:00,0
sc_5458fd6d551e,ves_c24dfde4c289,pinst_c66e1c904c0b,decommission,fire,0.01,failure_localization_penalty,18.32,0.2,2026-01-10T00:00:00,0
sc_96e49a3330a6,ves_c2ebd8ed7ccf,pinst_995417adadf9,decommission,submersion,0.019,failure_localization_penalty,8.53,0.461,2026-01-23T00:00:00,0
sc_a24b2fa1ae9e,ves_c2ebd8ed7ccf,pinst_f2875a75bb5d,decommission,submersion,0.301,,43.34,0.616,2026-01-04T00:00:00,0
sc_fd3529c005a1,ves_c2ebd8ed7ccf,pinst_b29fe28d24c6,decommission,submersion,0.01,saltwater_submersion,0.23,0.386,2026-01-04T00:00:00,0
sc_cca1772fc76d,ves_c2ebd8ed7ccf,pinst_d234c267752b,decommission,submersion,0.01,saltwater_submersion,0.19,0.414,2026-01-21T00:00:00,0
sc_b0864880edcc,ves_c2ebd8ed7ccf,pinst_58dd6fd3e8ab,decommission,submersion,0.426,,29.24,0.454,2026-03-09T00:00:00,0
sc_6e85f9fa791a,ves_c2ebd8ed7ccf,pinst_94da05b2efcc,decommission,submersion,0.224,,3.87,0.35,2026-03-26T00:00:00,0
sc_9142918da4b6,ves_c2ebd8ed7ccf,pinst_355070332b07,decommission,submersion,0.01,saltwater_submersion,0.65,0.37,2026-03-19T00:00:00,0
sc_a6fb06850571,ves_c2ebd8ed7ccf,pinst_ae8f1b4abc94,decommission,submersion,0.01,saltwater_submersion,0.57,0.1,2026-03-04T00:00:00,0
sc_31083f7a742f,ves_c2ebd8ed7ccf,pinst_0a1d5cc32a84,decommission,submersion,0.01,saltwater_submersion,0.13,0.37,2026-01-05T00:00:00,0
sc_803c01dd1e20,ves_c2ebd8ed7ccf,pinst_d08fa1cbea52,decommission,submersion,0.01,failure_localization_penalty,27.33,0.361,2026-03-05T00:00:00,0
sc_2859989b804e,ves_c2ebd8ed7ccf,pinst_5b38b8ebb25c,decommission,submersion,0.186,,8.52,0.411,2026-01-21T00:00:00,0
sc_350d477dcb8c,ves_c2ebd8ed7ccf,pinst_e317142b88f8,decommission,submersion,0.01,poor_condition,3.59,0.1,2026-01-07T00:00:00,0
sc_e0643434aca2,ves_c2ebd8ed7ccf,pinst_2f89032b288d,decommission,submersion,0.364,,159.69,0.399,2026-03-27T00:00:00,0
sc_d4245c0c0e4f,ves_c2ebd8ed7ccf,pinst_ed818445c148,decommission,submersion,0.325,,58.15,0.449,2026-02-25T00:00:00,0
sc_29bb05f2f3b6,ves_c2ebd8ed7ccf,pinst_9262653bcf86,decommission,submersion,0.16,,152.96,0.399,2026-02-28T00:00:00,0
sc_04868a44015a,ves_c2ebd8ed7ccf,pinst_ad50db7aff64,decommission,submersion,0.419,,5.14,0.411,2026-01-20T00:00:00,0
sc_5c2572655b97,ves_c2ebd8ed7ccf,pinst_885931a00ba6,decommission,submersion,0.228,,78.22,0.1,2026-02-14T00:00:00,0
sc_e540364db44d,ves_c2ebd8ed7ccf,pinst_837545d374ee,decommission,submersion,0.572,,21.49,0.536,2026-03-10T00:00:00,1
sc_cbbe473f8927,ves_c2ebd8ed7ccf,pinst_8c5d82d9fc3c,decommission,submersion,0.636,,33.03,0.502,2026-02-25T00:00:00,1
sc_57d8632e14e4,ves_c2ebd8ed7ccf,pinst_0f800242dd98,decommission,submersion,0.429,,93.13,0.461,2026-03-09T00:00:00,0
sc_27d0f2395972,ves_c2ebd8ed7ccf,pinst_f5bfa082160c,decommission,submersion,0.216,,66.43,0.2,2026-02-19T00:00:00,0
sc_733d565db1a7,ves_c2ebd8ed7ccf,pinst_8d5cfb905a92,decommission,submersion,0.077,failure_localization_penalty,3.79,0.2,2026-02-20T00:00:00,0
sc_aaaa72f33695,ves_c2ebd8ed7ccf,pinst_9c29aada2084,decommission,submersion,0.01,saltwater_submersion,0.23,0.1,2026-01-02T00:00:00,0
sc_e3c308c3f2e7,ves_c2ebd8ed7ccf,pinst_c7fc73d195e9,decommission,submersion,0.01,saltwater_submersion,0.04,0.389,2026-03-24T00:00:00,0
sc_b3e1a3a07fdc,ves_c4f3f6d44bfc,pinst_e851e30d0ddf,decommission,engine_failure,0.795,,73.82,0.611,2026-01-07T00:00:00,1
sc_e86d0d4a799f,ves_c4f3f6d44bfc,pinst_a4368dbe6eb2,decommission,engine_failure,0.648,,76.79,0.616,2026-03-01T00:00:00,1
sc_ae8ee8e2c7ff,ves_c4f3f6d44bfc,pinst_37907570f9bd,decommission,engine_failure,0.461,,72.69,0.486,2026-01-17T00:00:00,1
sc_84e0c9f1945b,ves_c4f3f6d44bfc,pinst_4b2015e5cba8,decommission,engine_failure,0.334,,25.99,0.414,2026-03-14T00:00:00,0
sc_cebd152746b0,ves_c4f3f6d44bfc,pinst_d876978319fb,decommission,engine_failure,0.47,,16.93,0.354,2026-02-12T00:00:00,1
sc_1aa1f65c1092,ves_c4f3f6d44bfc,pinst_71deb65d3e48,decommission,engine_failure,0.331,,4.98,0.35,2026-01-25T00:00:00,0
sc_16b511776fd8,ves_c4f3f6d44bfc,pinst_9dbf7d9dd70f,decommission,engine_failure,0.495,,115.53,0.37,2026-02-10T00:00:00,1
sc_5f6dbe16b85f,ves_c4f3f6d44bfc,pinst_cdbb0d478339,decommission,engine_failure,0.538,,57.79,0.2,2026-01-23T00:00:00,1
sc_9709ec7a62a1,ves_c4f3f6d44bfc,pinst_0364aff19825,decommission,engine_failure,0.489,,46.97,0.2,2026-03-10T00:00:00,1
sc_a2c6d39ee06c,ves_c4f3f6d44bfc,pinst_3ab233a03ad5,decommission,engine_failure,0.197,,208.49,0.361,2026-02-06T00:00:00,0
sc_ca39a02e2fa9,ves_c4f3f6d44bfc,pinst_39948a911c1e,decommission,engine_failure,0.265,,26.1,0.511,2026-01-07T00:00:00,0
sc_ac335f22489a,ves_c4f3f6d44bfc,pinst_62530d745596,decommission,engine_failure,0.637,,26.19,0.505,2026-03-11T00:00:00,1
sc_f98fbc615ee6,ves_c4f3f6d44bfc,pinst_209cb0114acc,decommission,engine_failure,0.286,,393.53,0.1,2026-01-22T00:00:00,0
sc_3c997e6801de,ves_c4f3f6d44bfc,pinst_d1d22d3123e4,decommission,engine_failure,0.481,,49.95,0.1,2026-03-08T00:00:00,1
sc_8c4b18c1e08b,ves_c4f3f6d44bfc,pinst_65fc963bb71d,decommission,engine_failure,0.01,failure_localization_penalty,78.57,0.399,2026-02-22T00:00:00,0
sc_e5c4e7db6a3e,ves_c4f3f6d44bfc,pinst_58e60b7c8136,decommission,engine_failure,0.026,failure_localization_penalty,1.58,0.411,2026-03-19T00:00:00,0
sc_c1cad386ea49,ves_c4f3f6d44bfc,pinst_86027f1bfb50,decommission,engine_failure,0.604,,22.43,0.536,2026-03-20T00:00:00,1
sc_21570581437e,ves_c4f3f6d44bfc,pinst_f6a810af06c4,decommission,engine_failure,0.507,,27.59,0.502,2026-01-09T00:00:00,1
sc_2849a264e822,ves_c4f3f6d44bfc,pinst_8fe0c36d6a49,decommission,engine_failure,0.479,,57.21,0.475,2026-02-26T00:00:00,1
sc_d6fd576f8df5,ves_c4f3f6d44bfc,pinst_a8c7fd9b66ed,decommission,engine_failure,0.416,,18.82,0.518,2026-03-28T00:00:00,0
sc_1c67dacaefd3,ves_c4f3f6d44bfc,pinst_38154bf16f50,decommission,engine_failure,0.198,,5.82,0.2,2026-01-28T00:00:00,0
sc_842cf61f2193,ves_c51a7423291e,pinst_b51b2cb99920,decommission,collision,0.453,,30.57,0.461,2026-02-23T00:00:00,1
sc_d5c9bb69430e,ves_c51a7423291e,pinst_2f78a318b053,decommission,collision,0.528,,49.82,0.466,2026-02-28T00:00:00,1
sc_5e50f2ec72f7,ves_c51a7423291e,pinst_7408f08447ad,decommission,collision,0.689,,99.89,0.486,2026-03-24T00:00:00,1
sc_abb0e8237021,ves_c51a7423291e,pinst_bbfe3d96c9af,decommission,collision,0.601,,74.93,0.514,2026-02-04T00:00:00,1
sc_38ab8b717692,ves_c51a7423291e,pinst_aa3d47fc809c,decommission,collision,0.549,,35.47,0.454,2026-01-25T00:00:00,1
sc_f03a4d510cce,ves_c51a7423291e,pinst_38a68e602982,decommission,collision,0.373,,5.42,0.35,2026-03-26T00:00:00,0
sc_cbee653e1ad6,ves_c51a7423291e,pinst_bdf59b18a4ff,decommission,collision,0.606,,251.44,0.47,2026-02-21T00:00:00,1
sc_0087cd07dba1,ves_c51a7423291e,pinst_23ddb72ebb7e,decommission,collision,0.609,,63.76,0.466,2026-02-18T00:00:00,1
sc_a4464fb9979c,ves_c51a7423291e,pinst_e5ed9c3837a0,decommission,collision,0.289,,264.37,0.361,2026-01-24T00:00:00,0
sc_c4c8e01f29f3,ves_c51a7423291e,pinst_5176eff2eae1,decommission,collision,0.248,,25.01,0.511,2026-02-28T00:00:00,0
sc_0f7a6ca0aa07,ves_c51a7423291e,pinst_793b57e5f098,decommission,collision,0.574,,24.09,0.505,2026-02-14T00:00:00,1
sc_2335cd570134,ves_c51a7423291e,pinst_349345388bd4,decommission,collision,0.255,,365.84,0.1,2026-03-13T00:00:00,0
sc_81012445db9c,ves_c51a7423291e,pinst_309f871acdd0,decommission,collision,0.57,,105.84,0.2,2026-03-11T00:00:00,1
sc_d32e5fa33921,ves_c51a7423291e,pinst_6c82488af2c6,decommission,collision,0.07,failure_localization_penalty,378.65,0.399,2026-02-15T00:00:00,0
sc_ef0b207abf7f,ves_c51a7423291e,pinst_2345e53d8a32,decommission,collision,0.317,,7.84,0.511,2026-03-09T00:00:00,0
sc_075cafb2167d,ves_c51a7423291e,pinst_23e680394821,decommission,collision,0.553,,20.91,0.536,2026-03-07T00:00:00,1
sc_eb44d4d1397b,ves_c51a7423291e,pinst_317cc17713dd,decommission,collision,0.5,,27.3,0.502,2026-02-11T00:00:00,1
sc_244bb23a08f2,ves_c51a7423291e,pinst_53534843dce5,decommission,collision,0.327,,23.37,0.375,2026-03-15T00:00:00,0
sc_d083e8d00922,ves_c51a7423291e,pinst_56ab355fec97,decommission,collision,0.305,,15.12,0.518,2026-01-18T00:00:00,0
sc_9c64b986d5de,ves_c51a7423291e,pinst_266f382c0685,decommission,collision,0.604,,16.57,0.35,2026-03-15T00:00:00,1
sc_4a24fa5eeadd,ves_c52058d25cd7,pinst_41d58083c9ca,decommission,rot,0.162,,15.77,0.461,2026-01-18T00:00:00,0
sc_ae7d81adadfc,ves_c52058d25cd7,pinst_f171ce33bc75,decommission,rot,0.06,failure_localization_penalty,15.38,0.466,2026-02-06T00:00:00,0
sc_8c7a77982f20,ves_c52058d25cd7,pinst_a8062a5bb89e,decommission,rot,0.241,,24.98,0.386,2026-02-20T00:00:00,0
sc_53be8df45e11,ves_c52058d25cd7,pinst_115c60df3401,decommission,rot,0.292,,23.68,0.414,2026-03-16T00:00:00,0
sc_dcff53d16dc6,ves_c52058d25cd7,pinst_8939f8383d7a,decommission,rot,0.552,,35.66,0.454,2026-02-14T00:00:00,1
sc_9ddc2261a195,ves_c52058d25cd7,pinst_f480dea4e277,decommission,rot,0.513,,12.77,0.45,2026-02-17T00:00:00,1
sc_8c990d47d0c4,ves_c52058d25cd7,pinst_b2b2fd871448,decommission,rot,0.614,,254.16,0.47,2026-01-23T00:00:00,1
sc_13f3ec17ca89,ves_c52058d25cd7,pinst_bad7126fd1bc,decommission,rot,0.278,,19.31,0.1,2026-02-22T00:00:00,0
sc_fb46d2701f63,ves_c52058d25cd7,pinst_8643acae9676,decommission,rot,0.483,,46.53,0.2,2026-02-18T00:00:00,1
sc_70adf2be365c,ves_c52058d25cd7,pinst_4825fadc7cd9,decommission,rot,0.01,failure_localization_penalty,27.33,0.361,2026-01-07T00:00:00,0
sc_3a61e5741c5f,ves_c52058d25cd7,pinst_082fbf9a3c13,decommission,rot,0.279,,14.54,0.411,2026-02-10T00:00:00,0
sc_49f8a1a3d270,ves_c52058d25cd7,pinst_b5c61952a03e,decommission,rot,0.299,,8.02,0.405,2026-01-14T00:00:00,0
sc_77451e63f9cf,ves_c52058d25cd7,pinst_2627f25a70d5,decommission,rot,0.067,poor_condition,55.73,0.1,2026-03-27T00:00:00,0
sc_6335c7a1d3b4,ves_c52058d25cd7,pinst_d279d5686504,decommission,rot,0.16,,24.47,0.1,2026-01-19T00:00:00,0
sc_f677a02b8b54,ves_c52058d25cd7,pinst_f6978c03b939,decommission,rot,0.241,,676.43,0.399,2026-02-19T00:00:00,0
sc_73c01bd1e452,ves_c52058d25cd7,pinst_6a1510b728a0,decommission,rot,0.351,,4.53,0.411,2026-01-17T00:00:00,0
sc_ba9b240eab79,ves_c52058d25cd7,pinst_a735fb82bf60,decommission,rot,0.631,,23.26,0.536,2026-03-28T00:00:00,1
sc_8952051e12da,ves_c52058d25cd7,pinst_096419a95fbb,decommission,rot,0.606,,31.78,0.502,2026-01-20T00:00:00,1
sc_cff0bae9e469,ves_c52058d25cd7,pinst_10221f63a81d,decommission,rot,0.622,,70.29,0.475,2026-03-25T00:00:00,1
sc_167f6e7fcb27,ves_c52058d25cd7,pinst_efa334ff5a75,decommission,rot,0.422,,10.23,0.418,2026-01-19T00:00:00,0
sc_111461619ed8,ves_c52058d25cd7,pinst_8fca919f16f3,decommission,rot,0.256,,96.38,0.35,2026-01-12T00:00:00,0
sc_795386ed7175,ves_c52058d25cd7,pinst_493ad08f48e1,decommission,rot,0.153,,5.08,0.2,2026-03-19T00:00:00,0
