work_order_id,vessel_id,opened_at,closed_at,odometer_engine_hours,primary_subsystem,symptom_codes,diagnosis_codes,repair_codes,severity,labour_hours,labour_rate,parts_cost,total_cost,warranty_claim,downtime_days,outcome_status,root_cause_flag,created_at,repair_decision_label,post_repair_estimated_value
wo_bea468f51e61,ves_d20a41a13574,2017-08-12T09:00:00,2017-08-26T09:00:00,538,FUEL,"[""water in separator""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.32,127.66,90.94,259.81,False,14,partial,True,2017-08-12T09:00:00,repair,7349.43
wo_aff5cec76b0f,ves_07f156115fff,2014-05-08T11:00:00,2014-05-16T11:00:00,2368,FUEL,"[""fuel smell in bilge""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.49,171.96,88.59,345.27,False,8,fixed,True,2014-05-08T11:00:00,repair,18417.14
wo_f1bec2b1958f,ves_4862f5c605ed,2024-02-19T15:00:00,2024-02-27T15:00:00,460,PROPULSION,"[""bellows leak observed""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,11.17,129.13,1639.1,3081.5,False,8,total_loss,True,2024-02-19T15:00:00,decommission,1176.0
wo_84aa1abdbb20,ves_4862f5c605ed,2025-10-09T13:00:00,2025-10-23T13:00:00,1307,PROPULSION,"[""vibration underway""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,6.48,155.66,89.86,1098.51,False,14,partial,True,2025-10-09T13:00:00,borderline,1176.0
wo_0d0093cac5c8,ves_4862f5c605ed,2015-05-05T10:00:00,2015-05-18T10:00:00,713,AUX,"[""freshwater pump cycles""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.1,165.19,387.5,569.2,True,13,deferred,True,2015-05-05T10:00:00,repair,1176.0
wo_56442e78be17,ves_4862f5c605ed,2016-08-14T09:00:00,2016-08-21T09:00:00,1847,ENGINE,"[""coolant temp high""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,7.7,140.42,224.13,1396.12,False,7,total_loss,True,2016-08-14T09:00:00,decommission,1116.0
wo_ac7381ee85ee,ves_4862f5c605ed,2017-10-05T16:00:00,2017-10-09T16:00:00,876,PROPULSION,"[""bellows leak observed""]","[""JET_WEAR_RING_CLEARANCE""]","[""REPLACE_WEAR_RING""]",3,3.85,177.46,162.74,846.84,False,4,fixed,True,2017-10-05T16:00:00,borderline,1176.0
wo_9e1d7577740b,ves_4862f5c605ed,2025-03-21T13:00:00,2025-03-24T13:00:00,804,AUX,"[""freshwater pump cycles""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,3.47,113.23,0.0,393.0,False,3,fixed,True,2025-03-21T13:00:00,repair,1176.0
wo_6f6a28a3ad16,ves_4862f5c605ed,2023-05-21T10:00:00,2023-05-26T10:00:00,407,NAV,"[""autopilot hunts off course""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,2.51,157.52,181.9,576.56,False,5,fixed,True,2023-05-21T10:00:00,repair,1176.0
wo_c4a1123bced3,ves_7403a500a14c,2016-09-11T13:00:00,2016-09-19T13:00:00,1235,AUX,"[""head odor persistent""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,3.61,158.71,0.0,573.38,False,8,fixed,True,2016-09-11T13:00:00,repair,4969.75
wo_95ad5074fb40,ves_7403a500a14c,2024-03-13T14:00:00,2024-03-20T14:00:00,203,AUX,"[""head odor persistent""]","[""SAN_CLOG""]","[""CLEAR_SANITATION_CLOG""]",3,3.97,160.95,0.0,638.42,False,7,fixed,True,2024-03-13T14:00:00,repair,4969.75
wo_91080a485a01,ves_7403a500a14c,2015-11-20T10:00:00,2015-11-25T10:00:00,1120,FUEL,"[""won\u2019t stay primed""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.42,148.87,82.73,293.64,False,5,fixed,True,2015-11-20T10:00:00,repair,4969.75
wo_61ee88d4d2f9,ves_7403a500a14c,2018-03-12T08:00:00,2018-04-09T08:00:00,978,HULL,"[""soft deck near helm""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,97.24,155.26,110.61,16057.21,False,28,total_loss,True,2018-03-12T08:00:00,decommission,4969.75
wo_f95e98c0fd31,ves_7403a500a14c,2018-05-16T16:00:00,2018-05-24T16:00:00,1344,PROPULSION,"[""drive oil milky""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,12.68,190.74,1773.19,4192.28,False,8,fixed,True,2018-05-16T16:00:00,borderline,4969.75
wo_85dd578973cf,ves_7403a500a14c,2022-08-24T12:00:00,2022-08-24T12:00:00,1032,FUEL,"[""engine surges under load""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,5.62,149.67,124.37,965.78,False,0,fixed,True,2022-08-24T12:00:00,repair,4969.75
wo_a9e90163014f,ves_2c682c40e7cd,2022-12-14T14:00:00,2022-12-15T14:00:00,68,HULL,"[""stress crack at stringer tabbing""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,27.73,139.7,439.54,4822.48,False,1,fixed,True,2022-12-14T14:00:00,repair,16656.45
wo_4b1aa0119bea,ves_2c682c40e7cd,2026-09-18T16:00:00,2026-09-28T16:00:00,183,ENGINE,"[""overheat alarm""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,5.61,162.13,1343.08,2252.26,False,10,fixed,True,2026-09-18T16:00:00,repair,16656.45
wo_10fa6dc6f0e7,ves_2c682c40e7cd,2021-01-10T16:00:00,2021-01-10T16:00:00,441,STEERING,"[""hydraulic fluid low""]","[""STEER_CABLE_BIND""]","[""REPLACE_STEERING_CABLE""]",3,3.5,140.55,241.63,733.54,False,0,deferred,True,2021-01-10T16:00:00,repair,16656.45
wo_04713d6fba07,ves_e6d6a7a28e18,2018-07-15T14:00:00,2018-07-23T14:00:00,1172,ENGINE,"[""overheat alarm""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,9.0,152.27,215.15,1641.5,False,8,fixed,True,2018-07-15T14:00:00,repair,12842.29
wo_f6ecf19edbfc,ves_876590155897,2026-06-11T11:00:00,2026-06-12T11:00:00,475,PROPULSION,"[""lower unit noisy""]","[""JET_WEAR_RING_CLEARANCE""]","[""REPLACE_WEAR_RING""]",3,3.4,221.31,157.2,908.72,False,1,partial,True,2026-06-11T11:00:00,repair,13244.87
wo_0328fda2e6f2,ves_876590155897,2021-12-24T12:00:00,2021-12-30T12:00:00,1582,AUX,"[""AC raw-water flow low""]","[""PLUMB_PUMP_FAIL""]","[""REPLACE_WATER_PUMP""]",3,1.61,146.82,150.61,386.56,False,6,fixed,True,2021-12-24T12:00:00,repair,13244.87
wo_78415454e650,ves_876590155897,2015-07-06T14:00:00,2015-07-26T14:00:00,811,ENGINE,"[""hard start cold""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,61.01,182.11,9762.75,20934.57,False,20,total_loss,True,2015-07-06T14:00:00,decommission,11623.05
wo_d95414b78643,ves_876590155897,2022-08-25T10:00:00,2022-09-10T10:00:00,1286,FUEL,"[""water in separator""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,4.21,186.44,896.89,1682.59,False,16,fixed,True,2022-08-25T10:00:00,repair,13244.87
wo_f5b6e697b50e,ves_876590155897,2015-04-20T16:00:00,2015-04-23T16:00:00,921,ENGINE,"[""low oil pressure""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,23.0,171.94,211.92,4344.96,True,3,fixed,True,2015-04-20T16:00:00,repair,11623.05
wo_a2c695eb8901,ves_6e68c2427199,2016-04-05T13:00:00,2016-04-13T13:00:00,4704,AUX,"[""freshwater pump cycles""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,7.11,145.93,265.91,1303.27,False,8,fixed,True,2016-04-05T13:00:00,repair,2813.24
wo_c798dda15316,ves_6e68c2427199,2026-06-25T16:00:00,2026-06-29T16:00:00,1345,AUX,"[""macerator jammed""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,8.32,156.15,250.22,1549.71,True,4,fixed,True,2026-06-25T16:00:00,repair,2813.24
wo_80afca9fd845,ves_6e68c2427199,2022-06-07T12:00:00,2022-06-07T12:00:00,3024,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,4.7,148.53,0.0,697.39,False,0,fixed,True,2022-06-07T12:00:00,repair,2813.24
wo_6d9bd572fb47,ves_6e68c2427199,2015-02-19T08:00:00,2015-03-11T08:00:00,4464,HULL,"[""through-hull seeping""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,38.44,152.39,119.2,6540.16,False,20,deferred,True,2015-02-19T08:00:00,repair,2813.24
wo_8def3ed975ee,ves_6e68c2427199,2026-04-14T10:00:00,2026-04-22T10:00:00,4485,HULL,"[""stress crack at stringer tabbing""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,69.05,174.17,114.89,12494.31,False,8,deferred,True,2026-04-14T10:00:00,repair,2813.24
wo_92908f0e892e,ves_6e68c2427199,2018-11-07T13:00:00,2018-11-12T13:00:00,791,ELECTRICAL,"[""house bank not charging""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,2.46,186.34,0.0,458.83,False,5,fixed,True,2018-11-07T13:00:00,repair,2813.24
wo_0f505f5f011c,ves_6e68c2427199,2015-03-12T09:00:00,2015-03-19T09:00:00,799,FUEL,"[""won\u2019t stay primed""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.42,192.94,81.49,355.76,False,7,fixed,True,2015-03-12T09:00:00,repair,2813.24
wo_7a0f8fbfb182,ves_6e68c2427199,2024-07-03T11:00:00,2024-07-09T11:00:00,1402,NAV,"[""VHF transmit weak""]","[""ELEC_ANTENNA_FAIL""]","[""REPLACE_ANTENNA""]",3,1.96,156.88,0.0,307.5,False,6,fixed,True,2024-07-03T11:00:00,repair,2813.24
wo_d6f2ec0b1c1b,ves_6e68c2427199,2015-05-18T13:00:00,2015-05-28T13:00:00,2089,ENGINE,"[""low oil pressure""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,5.98,141.08,222.66,1204.04,False,10,deferred,True,2015-05-18T13:00:00,repair,2669.7
wo_6a7ece9066e6,ves_4a84a8b01f7d,2020-04-21T16:00:00,2020-04-29T16:00:00,265,HULL,"[""water intrusion around transom""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,71.91,145.09,120.33,11050.28,False,8,fixed,True,2020-04-21T16:00:00,repair,18395.73
wo_3648414101e5,ves_4a84a8b01f7d,2024-12-06T13:00:00,2024-12-07T13:00:00,166,FUEL,"[""fuel smell in bilge""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.19,230.29,84.69,359.73,False,1,fixed,True,2024-12-06T13:00:00,repair,18395.73
wo_9a39de65c882,ves_4a84a8b01f7d,2022-07-04T14:00:00,2022-07-18T14:00:00,288,ELECTRICAL,"[""corroded battery terminal""]","[""ELEC_BATT_FAILURE""]","[""REPLACE_BATTERIES""]",3,1.43,182.4,1028.58,1289.48,False,14,fixed,True,2022-07-04T14:00:00,repair,18395.73
wo_5e1503c66291,ves_4a84a8b01f7d,2025-09-03T15:00:00,2025-09-20T15:00:00,318,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,20.11,194.81,55.89,3973.85,False,17,fixed,True,2025-09-03T15:00:00,repair,16143.19
wo_cac5c99a405e,ves_4d400610b8b6,2024-12-10T12:00:00,2024-12-21T12:00:00,23,ENGINE,"[""low oil pressure""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,7.04,141.95,1321.1,2321.02,False,11,fixed,True,2024-12-10T12:00:00,repair,37422.12
wo_93f06ab4c981,ves_4d400610b8b6,2024-08-03T14:00:00,2024-08-17T14:00:00,93,HULL,"[""through-hull seeping""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,86.42,192.86,126.15,17321.36,False,14,fixed,True,2024-08-03T14:00:00,repair,37422.12
wo_3d300b4d2e15,ves_919e8acb74c1,2023-08-12T09:00:00,2023-08-17T09:00:00,105,ELECTRICAL,"[""shore power breaker trips""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,1.52,148.94,0.0,226.14,False,5,fixed,True,2023-08-12T09:00:00,repair,19478.66
wo_199ba86c5c6d,ves_919e8acb74c1,2024-01-22T11:00:00,2024-02-06T11:00:00,125,FUEL,"[""poor idle""]","[""FUEL_LINE_CRACK""]","[""REPLACE_FUEL_LINES""]",3,5.6,210.75,253.77,1434.35,False,15,fixed,True,2024-01-22T11:00:00,repair,19478.66
wo_3677d44a71b5,ves_62444747459e,2017-07-08T10:00:00,2017-07-12T10:00:00,771,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.15,139.05,2434.36,3985.35,False,4,fixed,True,2017-07-08T10:00:00,repair,95614.41
wo_3eb8e000988f,ves_62444747459e,2019-06-19T14:00:00,2019-06-19T14:00:00,123,AUX,"[""macerator jammed""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,5.56,169.65,144.8,1087.99,False,0,fixed,True,2019-06-19T14:00:00,repair,95614.41
wo_94c8305ed1f4,ves_62444747459e,2018-02-03T16:00:00,2018-02-11T16:00:00,851,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_CORROSION_TERMINAL""]","[""CLEAN_RETERM_CONNECTORS""]",3,1.54,181.07,0.0,279.05,False,8,fixed,True,2018-02-03T16:00:00,repair,95614.41
wo_dcb9bb57661d,ves_62444747459e,2019-08-16T09:00:00,2019-08-21T09:00:00,686,AUX,"[""bilge pump inop""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,8.19,166.28,289.71,1652.12,False,5,deferred,True,2019-08-16T09:00:00,repair,95614.41
wo_8b829d6a670f,ves_a027917bfe30,2015-01-15T15:00:00,2015-01-26T15:00:00,173,FUEL,"[""poor idle""]","[""FUEL_PUMP_FAIL""]","[""REPLACE_FUEL_PUMP""]",3,3.88,150.21,252.82,835.09,False,11,fixed,True,2015-01-15T15:00:00,repair,35909.85
wo_934e6d7948fe,ves_a027917bfe30,2024-04-03T12:00:00,2024-04-03T12:00:00,1010,AUX,"[""bilge pump inop""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,4.66,170.63,140.17,936.01,True,0,fixed,True,2024-04-03T12:00:00,repair,35909.85
wo_30d83e16bdab,ves_a027917bfe30,2020-07-19T13:00:00,2020-08-03T13:00:00,1605,ENGINE,"[""hard start cold""]","[""ENG_OVERHEAT_IMPELLER""]","[""REPLACE_IMPELLER"", ""REPLACE_THERMOSTAT""]",4,10.22,177.49,223.74,2200.82,False,15,fixed,True,2020-07-19T13:00:00,repair,34077.71
wo_c41c3fbc5c5f,ves_a027917bfe30,2023-11-19T12:00:00,2023-12-23T12:00:00,285,HULL,"[""water intrusion around transom""]","[""HULL_TRANSOM_ROT""]","[""REPAIR_TRANSOM""]",5,145.77,151.28,3345.92,26632.36,False,34,partial,True,2023-11-19T12:00:00,repair,31512.72
wo_7680c155db2c,ves_a027917bfe30,2021-06-15T12:00:00,2021-07-03T12:00:00,1367,ENGINE,"[""overheat alarm""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,57.88,175.02,14903.82,25138.33,False,18,partial,True,2021-06-15T12:00:00,borderline,31512.72
wo_7d5d92483403,ves_e5abf21f6efa,2025-04-16T14:00:00,2025-05-10T14:00:00,26,ENGINE,"[""hard start cold""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,78.55,117.99,8567.58,17966.14,False,24,fixed,True,2025-04-16T14:00:00,borderline,22336.5
wo_338ed9904040,ves_e5abf21f6efa,2023-08-06T10:00:00,2023-08-06T10:00:00,90,NAV,"[""MFD reboots randomly""]","[""NAV_SENSOR_FAIL""]","[""REPLACE_DEPTH_SENSOR""]",3,2.87,176.26,197.3,702.88,False,0,fixed,True,2023-08-06T10:00:00,repair,25453.22
wo_930b4d2d23c4,ves_e5abf21f6efa,2023-11-25T13:00:00,2023-12-10T13:00:00,97,ELECTRICAL,"[""intermittent helm power""]","[""ELEC_CHAFE_SHORT""]","[""REWIRE_SECTION""]",5,9.27,196.22,58.91,1878.15,False,15,fixed,True,2023-11-25T13:00:00,repair,22336.5
wo_11ee22121c7b,ves_e5abf21f6efa,2023-09-14T09:00:00,2023-09-24T09:00:00,90,ENGINE,"[""hard start cold""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,29.98,147.01,220.86,4689.51,False,10,fixed,True,2023-09-14T09:00:00,repair,22336.5
wo_7149d6b79170,ves_e5abf21f6efa,2026-01-08T16:00:00,2026-01-13T16:00:00,76,FUEL,"[""poor idle""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,3.11,146.65,870.05,1325.9,False,5,fixed,True,2026-01-08T16:00:00,repair,25453.22
wo_036ba6df279d,ves_e5abf21f6efa,2024-01-07T13:00:00,2024-01-17T13:00:00,66,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,5.83,174.99,126.65,1146.57,False,10,fixed,True,2024-01-07T13:00:00,repair,25453.22
wo_697f05e8ba5b,ves_f0bfdeb0eea6,2020-08-09T10:00:00,2020-08-22T10:00:00,2576,FUEL,"[""poor idle""]","[""FUEL_WATER_CONTAM""]","[""REPLACE_FILTER_SEPARATOR"", ""TANK_CLEAN""]",3,13.14,187.28,82.18,2543.04,False,13,fixed,True,2020-08-09T10:00:00,repair,5977.04
wo_fee615bb03ff,ves_f0bfdeb0eea6,2020-05-08T13:00:00,2020-05-25T13:00:00,2880,NAV,"[""autopilot hunts off course""]","[""N2K_NETWORK_FAULT""]","[""REPAIR_N2K_BACKBONE""]",3,2.76,192.31,130.96,662.43,False,17,fixed,True,2020-05-08T13:00:00,repair,5977.04
wo_dd328aa22e16,ves_f0bfdeb0eea6,2014-07-19T12:00:00,2014-07-24T12:00:00,2677,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.7,157.71,274.0,857.03,False,5,fixed,True,2014-07-19T12:00:00,repair,5977.04
wo_c2e2c01fb8d0,ves_f0bfdeb0eea6,2025-07-21T10:00:00,2025-08-05T10:00:00,2279,NAV,"[""VHF transmit weak""]","[""AUTO_SENSOR_DRIFT""]","[""CALIBRATE_AUTOPILOT""]",3,3.69,209.02,877.09,1647.64,False,15,partial,True,2025-07-21T10:00:00,repair,5977.04
wo_644ba81b1b0d,ves_f0bfdeb0eea6,2021-11-07T11:00:00,2021-11-27T11:00:00,2376,ENGINE,"[""overheat alarm""]","[""ENG_LOW_COMPRESSION""]","[""REPOWER_ENGINE""]",5,102.61,153.5,9638.22,25459.46,False,20,total_loss,True,2021-11-07T11:00:00,decommission,5245.16
wo_b4cc5a650230,ves_f0bfdeb0eea6,2015-05-21T08:00:00,2015-05-23T08:00:00,2878,NAV,"[""autopilot hunts off course""]","[""N2K_NETWORK_FAULT""]","[""REPAIR_N2K_BACKBONE""]",3,2.46,171.89,144.18,566.2,False,2,fixed,True,2015-05-21T08:00:00,repair,5977.04
wo_21554ac8ca1f,ves_430ca5c495e7,2015-01-16T13:00:00,2015-01-25T13:00:00,405,ENGINE,"[""overheat alarm""]","[""ENG_SENSOR_FAIL""]","[""REPLACE_SENSOR""]",3,1.31,150.47,91.78,288.58,False,9,fixed,True,2015-01-16T13:00:00,repair,17765.6
wo_a8d34627c230,ves_430ca5c495e7,2014-04-12T08:00:00,2014-04-26T08:00:00,449,PROPULSION,"[""prop slip/cavitation""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,7.51,150.04,128.68,1255.65,False,14,fixed,True,2014-04-12T08:00:00,repair,17765.6
wo_52a082fa3a56,ves_430ca5c495e7,2026-05-17T11:00:00,2026-05-31T11:00:00,461,PROPULSION,"[""bellows leak observed""]","[""PROP_BENT_SHAFT""]","[""REPAIR_SHAFT_ALIGN""]",3,14.76,180.93,1768.99,4439.97,False,14,fixed,True,2026-05-17T11:00:00,repair,17765.6
wo_852fcba8e87e,ves_430ca5c495e7,2017-03-03T13:00:00,2017-03-23T13:00:00,347,PROPULSION,"[""vibration underway""]","[""PROP_BELLOWS_BREACH""]","[""REPAIR_BELLOWS"", ""REPAIR_GIMBAL""]",3,29.08,174.46,308.73,5382.68,False,20,fixed,True,2017-03-03T13:00:00,repair,17765.6
wo_f6c893af17e0,ves_430ca5c495e7,2021-11-05T08:00:00,2021-11-11T08:00:00,99,ENGINE,"[""loss of power at WOT""]","[""ENG_HEAD_GASKET""]","[""REBUILD_TOP_END""]",5,29.9,112.18,219.17,3758.58,False,6,fixed,True,2021-11-05T08:00:00,repair,15590.22
wo_edc29a134745,ves_430ca5c495e7,2016-02-06T15:00:00,2016-02-11T15:00:00,176,AUX,"[""AC raw-water flow low""]","[""HVAC_RAW_WATER_FLOW""]","[""CLEAN_AC_STRAINER""]",3,1.98,114.44,385.16,611.53,False,5,fixed,True,2016-02-06T15:00:00,repair,17765.6
wo_30f44435095e,ves_83ac0b6d34a7,2024-09-21T14:00:00,2024-10-11T14:00:00,215,HULL,"[""stress crack at stringer tabbing""]","[""HULL_STRINGER_DELAM""]","[""REPAIR_STRINGERS""]",5,131.45,154.77,117.01,21311.64,False,20,fixed,True,2024-09-21T14:00:00,repair,97040.71
wo_55a347580fea,ves_83ac0b6d34a7,2014-08-10T11:00:00,2014-08-14T11:00:00,520,PROPULSION,"[""vibration underway""]","[""PROP_CUTLASS_WEAR""]","[""REPLACE_CUTLASS_BRG""]",3,5.15,205.99,132.13,1192.3,False,4,fixed,True,2014-08-10T11:00:00,repair,110581.28
wo_2a0c75eca7d2,ves_83ac0b6d34a7,2017-03-14T11:00:00,2017-03-21T11:00:00,694,AUX,"[""AC raw-water flow low""]","[""SAN_HOSE_PERMEATION""]","[""REPLACE_SAN_HOSE""]",3,8.25,170.67,144.86,1553.05,False,7,fixed,True,2017-03-14T11:00:00,repair,110581.28
wo_a39d476a858f,ves_83ac0b6d34a7,2014-03-07T10:00:00,2014-03-08T10:00:00,350,PROPULSION,"[""drive oil milky""]","[""OB_LOWER_UNIT_WATER_INTRUSION""]","[""RESEAL_LOWER_UNIT"", ""REPLACE_GEAR_OIL""]",3,12.84,135.61,98.59,1839.64,False,1,fixed,True,2014-03-07T10:00:00,repair,110581.28
wo_941fd0b3c152,ves_83ac0b6d34a7,2014-09-03T13:00:00,2014-09-19T13:00:00,286,STEERING,"[""cylinder seepage""]","[""STEER_HOSE_LEAK""]","[""REPLACE_STEERING_HOSE"", ""BLEED_HYDRAULICS""]",5,7.45,195.18,189.88,1643.32,False,16,fixed,True,2014-09-03T13:00:00,repair,97040.71
wo_4fef397a0963,ves_83ac0b6d34a7,2020-06-23T15:00:00,2020-07-10T15:00:00,809,ENGINE,"[""loss of power at WOT""]","[""EXH_RISER_LEAK_BACKFLOW""]","[""REPLACE_EXHAUST_RISERS""]",3,11.68,188.8,2535.86,4740.85,False,17,fixed,True,2020-06-23T15:00:00,repair,110581.28
wo_24155d8a1cf4,ves_8606a589f036,2024-07-22T10:00:00,2024-08-07T10:00:00,1019,HULL,"[""soft deck near helm""]","[""HULL_OSMOSIS_BLISTERING""]","[""REPAIR_OSMOSIS""]",3,107.54,169.97,123.96,19465.27,False,16,deferred,True,2024-07-22T10:00:00,repair,42019.33
wo_9fa8e187da19,ves_8606a589f036,2021-05-02T15:00:00,2021-05-03T15:00:00,555,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_ALT_FAIL""]","[""REPLACE_ALTERNATOR""]",3,3.76,186.22,304.67,1005.4,False,1,fixed,True,2021-05-02T15:00:00,repair,42019.33
wo_33c06964b14c,ves_8606a589f036,2022-01-03T13:00:00,2022-01-07T13:00:00,760,NAV,"[""MFD reboots randomly""]","[""N2K_NETWORK_FAULT""]","[""REPAIR_N2K_BACKBONE""]",3,2.94,199.39,135.09,721.88,False,4,fixed,True,2022-01-03T13:00:00,repair,42019.33
wo_a79715be0bc7,ves_8606a589f036,2018-09-04T10:00:00,2018-09-19T10:00:00,666,HULL,"[""water intrusion around transom""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,61.43,130.04,484.81,9510.92,False,15,fixed,True,2018-09-04T10:00:00,repair,42019.33
wo_22a0b919c1e2,ves_150677f278de,2022-08-17T11:00:00,2022-08-28T11:00:00,216,FUEL,"[""engine surges under load""]","[""FUEL_INJECTOR_CLOG""]","[""CLEAN_INJECTORS""]",3,4.61,183.53,863.82,1710.55,False,11,fixed,True,2022-08-17T11:00:00,repair,7311.56
wo_6b9e90fa0a51,ves_ce23baf117ce,2015-11-04T13:00:00,2015-11-11T13:00:00,795,ELECTRICAL,"[""bilge alarm false trigger""]","[""ELEC_STRAY_CURRENT""]","[""ELECTRICAL_FAULT_FIND""]",3,6.67,202.93,0.0,1354.22,False,7,fixed,True,2015-11-04T13:00:00,repair,30225.26
wo_8be290fecbff,ves_ce23baf117ce,2015-12-10T16:00:00,2015-12-23T16:00:00,2725,HULL,"[""stress crack at stringer tabbing""]","[""HULL_DECK_CORE_ROT""]","[""REPAIR_DECK_CORE""]",3,63.42,166.06,114.7,11714.06,False,13,fixed,True,2015-12-10T16:00:00,repair,30225.26
wo_f3b3136ab697,ves_ce23baf117ce,2016-08-12T15:00:00,2016-08-15T15:00:00,4448,NAV,"[""depth sounder no reading""]","[""NAV_DISPLAY_FAIL""]","[""REPLACE_MFD""]",3,2.46,199.48,937.5,1428.2,False,3,deferred,True,2016-08-12T15:00:00,repair,30225.26
wo_415ea8834592,ves_ce23baf117ce,2023-03-02T09:00:00,2023-03-08T09:00:00,5234,FUEL,"[""engine surges under load""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.43,148.33,80.16,291.89,False,6,fixed,True,2023-03-02T09:00:00,repair,30225.26
wo_95b5c12202e5,ves_ce23baf117ce,2024-07-14T15:00:00,2024-07-14T15:00:00,1515,FUEL,"[""engine surges under load""]","[""FUEL_FILTER_CLOG""]","[""REPLACE_FILTER_SEPARATOR""]",3,1.39,208.17,90.47,378.88,False,0,fixed,True,2024-07-14T15:00:00,repair,30225.26
wo_44a8312520ac,ves_ce23baf117ce,2021-07-24T11:00:00,2021-07-24T11:00:00,2221,NAV,"[""VHF transmit weak""]","[""AUTO_SENSOR_DRIFT""]","[""CALIBRATE_AUTOPILOT""]",3,2.08,148.48,889.95,1198.71,False,0,fixed,True,2021-07-24T11:00:00,repair,30225.26
