service_event_id,vessel_id,service_date,service_type,subsystem,engine_hours,cost,performed_by,documentation_quality,created_at
svc_add56114d1cf,ves_d231468571d2,2011-04-24,battery_replace,ELECTRICAL,4054,1134.2,unknown,2,2011-04-24T00:00:00
svc_da7c71d3ed91,ves_d231468571d2,2017-12-10,spring_commission,AUX,6007,1331.43,owner,1,2017-12-10T00:00:00
svc_5bb81d401c00,ves_d231468571d2,2007-03-19,bottom_paint,HULL,6984,626.94,yard,1,2007-03-19T00:00:00
svc_04d62f4c2112,ves_d231468571d2,2026-09-10,inspection,HULL,5076,344.83,owner,2,2026-09-10T00:00:00
svc_9dd8ff844b7b,ves_d231468571d2,2014-09-28,winterize,AUX,1000,985.09,yard,2,2014-09-28T00:00:00
svc_6afc85f2474c,ves_d231468571d2,2019-09-08,spring_commission,AUX,4405,1334.81,yard,2,2019-09-08T00:00:00
svc_9549577759b1,ves_d231468571d2,2002-12-25,spring_commission,AUX,3691,975.31,owner,3,2002-12-25T00:00:00
svc_883ea78776be,ves_d231468571d2,2022-12-09,winterize,AUX,2613,1342.01,dealer,2,2022-12-09T00:00:00
svc_0ce9b9f924db,ves_d231468571d2,2007-12-13,winterize,AUX,3762,1401.18,yard,2,2007-12-13T00:00:00
svc_dcb7ed6a8dcd,ves_d231468571d2,2004-06-18,oil_change,ENGINE,1575,215.52,dealer,1,2004-06-18T00:00:00
svc_ab9a13953558,ves_d231468571d2,2022-05-26,impeller_change,ENGINE,1465,448.44,dealer,3,2022-05-26T00:00:00
svc_8381d57ae021,ves_d231468571d2,2011-12-27,inspection,HULL,2850,540.16,yard,2,2011-12-27T00:00:00
svc_e406f6ba46ba,ves_d231468571d2,2025-03-22,spring_commission,AUX,6965,1481.77,yard,2,2025-03-22T00:00:00
svc_78af7fc9ee82,ves_d231468571d2,2025-06-16,oil_change,ENGINE,7235,590.49,yard,3,2025-06-16T00:00:00
svc_a94a3dd5c396,ves_d231468571d2,2003-10-26,battery_replace,ELECTRICAL,953,1460.26,unknown,1,2003-10-26T00:00:00
svc_734c5f13cf2d,ves_0b7ee97f3a63,2007-07-20,oil_change,ENGINE,3312,366.89,dealer,1,2007-07-20T00:00:00
svc_79f1d96fb5b2,ves_0b7ee97f3a63,2001-05-19,oil_change,ENGINE,1178,479.46,yard,2,2001-05-19T00:00:00
svc_a84305e9cc96,ves_0b7ee97f3a63,2026-01-03,oil_change,ENGINE,2788,643.36,unknown,0,2026-01-03T00:00:00
svc_76f13d9e413b,ves_0b7ee97f3a63,2007-02-08,impeller_change,ENGINE,2145,582.55,dealer,3,2007-02-08T00:00:00
svc_3047d3130dfe,ves_0b7ee97f3a63,2020-11-01,winterize,AUX,3241,563.13,dealer,2,2020-11-01T00:00:00
svc_1af6a87ef023,ves_0b7ee97f3a63,2025-07-06,impeller_change,ENGINE,4163,330.17,yard,0,2025-07-06T00:00:00
svc_66af6867ac0c,ves_0b7ee97f3a63,2003-07-28,winterize,AUX,4167,403.35,dealer,2,2003-07-28T00:00:00
svc_967662a520af,ves_0b7ee97f3a63,2015-08-24,oil_change,ENGINE,3724,262.51,yard,3,2015-08-24T00:00:00
svc_e1ac2bc147f9,ves_0b7ee97f3a63,2023-12-09,oil_change,ENGINE,1596,602.47,owner,3,2023-12-09T00:00:00
svc_466627372af5,ves_0b7ee97f3a63,2011-11-27,winterize,AUX,3737,720.38,dealer,2,2011-11-27T00:00:00
svc_06709e7ba1f1,ves_0b7ee97f3a63,2004-03-28,oil_change,ENGINE,2015,210.07,dealer,3,2004-03-28T00:00:00
svc_a37abe857c42,ves_0b7ee97f3a63,2020-07-15,oil_change,ENGINE,4069,505.39,yard,1,2020-07-15T00:00:00
svc_f24a2f2d4d3d,ves_0b7ee97f3a63,2023-10-20,winterize,AUX,1530,317.05,dealer,1,2023-10-20T00:00:00
svc_d8560a0ce423,ves_0b7ee97f3a63,2022-01-06,impeller_change,ENGINE,5271,231.65,dealer,2,2022-01-06T00:00:00
svc_2b7bb53421b8,ves_0b7ee97f3a63,2018-12-15,oil_change,ENGINE,2549,329.24,dealer,1,2018-12-15T00:00:00
svc_8e904aefc94e,ves_7bdbb70d016a,2006-05-20,impeller_change,ENGINE,1333,611.69,dealer,3,2006-05-20T00:00:00
svc_8ce5f2c3d2d3,ves_fb2c00a79ca8,2011-07-25,battery_replace,ELECTRICAL,1259,746.94,yard,3,2011-07-25T00:00:00
svc_262b99b943fb,ves_fb2c00a79ca8,2018-11-21,oil_change,ENGINE,1773,427.97,dealer,2,2018-11-21T00:00:00
svc_4edbe9b11d32,ves_fb2c00a79ca8,2004-12-04,oil_change,ENGINE,634,515.07,owner,2,2004-12-04T00:00:00
svc_d1a7ba716a64,ves_fb2c00a79ca8,2005-01-27,oil_change,ENGINE,426,263.48,dealer,2,2005-01-27T00:00:00
svc_92a41cf70483,ves_fb2c00a79ca8,2014-03-01,winterize,AUX,706,1436.79,yard,2,2014-03-01T00:00:00
svc_b2bbd0213d74,ves_fb2c00a79ca8,2009-08-15,oil_change,ENGINE,1139,221.31,yard,2,2009-08-15T00:00:00
svc_9d847fb31d69,ves_fb2c00a79ca8,2012-04-22,bottom_paint,HULL,2515,509.01,owner,3,2012-04-22T00:00:00
svc_a3fcd88cc34b,ves_2fdfdbfea08f,2015-06-04,inspection,HULL,1444,411.47,yard,0,2015-06-04T00:00:00
svc_2c0467ddc681,ves_2fdfdbfea08f,2022-08-15,spring_commission,AUX,522,203.96,unknown,2,2022-08-15T00:00:00
svc_3d815fc7a029,ves_2fdfdbfea08f,2010-11-22,spring_commission,AUX,1628,766.52,yard,2,2010-11-22T00:00:00
svc_1ec694ecd25c,ves_2fdfdbfea08f,2012-05-06,spring_commission,AUX,1886,257.47,yard,3,2012-05-06T00:00:00
svc_06371048eb27,ves_2fdfdbfea08f,2013-05-15,bottom_paint,HULL,1303,915.95,yard,1,2013-05-15T00:00:00
svc_37938e86a0a2,ves_2fdfdbfea08f,2008-01-10,oil_change,ENGINE,904,365.23,owner,2,2008-01-10T00:00:00
svc_32c00041e42a,ves_2fdfdbfea08f,2014-11-11,bottom_paint,HULL,286,1192.13,dealer,3,2014-11-11T00:00:00
svc_dcf8d737218c,ves_2fdfdbfea08f,2011-09-08,spring_commission,AUX,268,909.3,unknown,1,2011-09-08T00:00:00
svc_dc02515d5c67,ves_2fdfdbfea08f,2005-01-03,inspection,HULL,279,405.6,dealer,3,2005-01-03T00:00:00
svc_f55e61e19d3f,ves_2fdfdbfea08f,2002-09-16,oil_change,ENGINE,568,214.4,unknown,3,2002-09-16T00:00:00
svc_390ea3e99cf6,ves_62f3d0c35f8d,2015-09-02,spring_commission,AUX,526,830.7,dealer,3,2015-09-02T00:00:00
svc_e13c55f71b2a,ves_62f3d0c35f8d,2016-10-01,spring_commission,AUX,2598,386.45,dealer,3,2016-10-01T00:00:00
svc_ebe37e95cc2b,ves_62f3d0c35f8d,2017-12-27,bottom_paint,HULL,3820,409.29,dealer,2,2017-12-27T00:00:00
svc_ed2c3601f746,ves_62f3d0c35f8d,2000-12-10,oil_change,ENGINE,431,395.64,unknown,3,2000-12-10T00:00:00
svc_588f0316ef9e,ves_62f3d0c35f8d,2004-10-03,bottom_paint,HULL,2391,420.86,dealer,1,2004-10-03T00:00:00
svc_edab2ebb3f70,ves_62f3d0c35f8d,2005-06-11,winterize,AUX,2280,1706.01,owner,3,2005-06-11T00:00:00
svc_e3f735f0b621,ves_62f3d0c35f8d,2018-08-01,bottom_paint,HULL,2661,443.86,dealer,2,2018-08-01T00:00:00
svc_ec2bebafefb7,ves_62f3d0c35f8d,2026-09-10,winterize,AUX,608,311.06,owner,0,2026-09-10T00:00:00
svc_f501d8a0075d,ves_62f3d0c35f8d,2003-01-08,impeller_change,ENGINE,2388,631.06,yard,3,2003-01-08T00:00:00
svc_55c08f925775,ves_62f3d0c35f8d,2014-09-20,battery_replace,ELECTRICAL,1872,1111.59,yard,1,2014-09-20T00:00:00
svc_d8880fd78939,ves_62f3d0c35f8d,2011-11-26,spring_commission,AUX,2044,1218.81,unknown,3,2011-11-26T00:00:00
svc_a39556ccae07,ves_62f3d0c35f8d,2017-04-13,bottom_paint,HULL,1125,394.92,dealer,0,2017-04-13T00:00:00
svc_3f0cb8c90c4c,ves_c1fcda40a4a6,2002-10-03,winterize,AUX,187,1292.3,unknown,3,2002-10-03T00:00:00
svc_48b04e9bb267,ves_c1fcda40a4a6,2004-11-02,winterize,AUX,356,784.29,unknown,2,2004-11-02T00:00:00
svc_8e8516692090,ves_c1fcda40a4a6,2002-11-16,impeller_change,ENGINE,900,537.48,dealer,3,2002-11-16T00:00:00
svc_d21a97a1778c,ves_c1fcda40a4a6,2025-04-19,winterize,AUX,585,1632.12,owner,1,2025-04-19T00:00:00
svc_47a698ecfb4a,ves_c1fcda40a4a6,2007-06-05,impeller_change,ENGINE,594,427.05,yard,3,2007-06-05T00:00:00
svc_f728e947dbf5,ves_c1fcda40a4a6,2014-08-18,oil_change,ENGINE,517,275.72,yard,3,2014-08-18T00:00:00
svc_d88f203d58c7,ves_ae730dd0b57a,2026-03-27,oil_change,ENGINE,0,402.25,dealer,1,2026-03-27T00:00:00
svc_f83d1028e8bd,ves_ae730dd0b57a,2026-09-07,spring_commission,AUX,0,224.05,yard,0,2026-09-07T00:00:00
svc_5c97d77dd75f,ves_c13af3dc66ba,2006-07-22,spring_commission,AUX,3701,953.35,unknown,0,2006-07-22T00:00:00
svc_da7cb82b15b8,ves_c13af3dc66ba,2024-10-08,spring_commission,AUX,2169,793.9,owner,3,2024-10-08T00:00:00
svc_2ec7ec1960b4,ves_c13af3dc66ba,2020-02-02,impeller_change,ENGINE,4896,714.45,unknown,2,2020-02-02T00:00:00
svc_d27d30d77664,ves_c13af3dc66ba,2017-05-14,spring_commission,AUX,2175,678.68,yard,2,2017-05-14T00:00:00
svc_f9f5c811dc3c,ves_c13af3dc66ba,2003-01-25,oil_change,ENGINE,1070,317.62,unknown,3,2003-01-25T00:00:00
svc_4924df75e929,ves_c13af3dc66ba,2001-08-14,winterize,AUX,2720,1551.79,owner,2,2001-08-14T00:00:00
svc_b484e7308c6a,ves_c13af3dc66ba,2021-03-18,bottom_paint,HULL,1207,930.25,yard,3,2021-03-18T00:00:00
svc_254d9db50a8a,ves_c13af3dc66ba,2006-05-15,winterize,AUX,3295,1641.29,yard,2,2006-05-15T00:00:00
svc_7ae8b7fe9740,ves_c13af3dc66ba,2003-04-28,inspection,HULL,1893,664.73,owner,2,2003-04-28T00:00:00
svc_a0d1f00e175c,ves_c13af3dc66ba,2006-02-05,oil_change,ENGINE,4763,618.86,dealer,0,2006-02-05T00:00:00
svc_c6051148e959,ves_c13af3dc66ba,2020-01-21,impeller_change,ENGINE,3009,296.13,yard,2,2020-01-21T00:00:00
svc_08ccc780e290,ves_c13af3dc66ba,2019-01-04,inspection,HULL,3713,308.87,dealer,2,2019-01-04T00:00:00
svc_01b848b37474,ves_c13af3dc66ba,2001-12-01,impeller_change,ENGINE,2285,751.31,dealer,0,2001-12-01T00:00:00
svc_cdda3db52d41,ves_816693e23c52,2008-05-06,winterize,AUX,4196,1732.28,yard,2,2008-05-06T00:00:00
svc_d333e0a07f11,ves_816693e23c52,2010-05-27,spring_commission,AUX,4374,1443.63,dealer,1,2010-05-27T00:00:00
svc_46f4707d0dfb,ves_816693e23c52,2025-04-14,battery_replace,ELECTRICAL,4225,1013.52,yard,2,2025-04-14T00:00:00
svc_7d94a6215285,ves_816693e23c52,2025-11-26,impeller_change,ENGINE,2783,225.88,dealer,1,2025-11-26T00:00:00
svc_793fbc5b5bf9,ves_816693e23c52,2009-04-17,oil_change,ENGINE,1398,382.88,dealer,3,2009-04-17T00:00:00
svc_8f2608a72cab,ves_816693e23c52,2014-08-03,oil_change,ENGINE,3839,482.29,unknown,3,2014-08-03T00:00:00
svc_c55c87870b12,ves_816693e23c52,2019-11-04,oil_change,ENGINE,3551,603.97,yard,0,2019-11-04T00:00:00
svc_dc63eb346984,ves_816693e23c52,2007-05-09,spring_commission,AUX,3651,466.88,dealer,1,2007-05-09T00:00:00
svc_2852216d0a6f,ves_816693e23c52,2026-02-16,oil_change,ENGINE,3232,220.22,yard,1,2026-02-16T00:00:00
svc_9650f84924f0,ves_816693e23c52,2019-05-26,spring_commission,AUX,3120,1107.6,dealer,1,2019-05-26T00:00:00
svc_bad09a420b57,ves_816693e23c52,2012-10-12,oil_change,ENGINE,1545,297.38,dealer,3,2012-10-12T00:00:00
svc_1c610b88a8e8,ves_602c2a5a47da,2024-02-09,impeller_change,ENGINE,23,244.59,dealer,3,2024-02-09T00:00:00
svc_ca7207282a30,ves_602c2a5a47da,2026-10-02,impeller_change,ENGINE,26,777.6,unknown,3,2026-10-02T00:00:00
svc_12fd910f981b,ves_602c2a5a47da,2024-01-12,spring_commission,AUX,28,510.58,dealer,1,2024-01-12T00:00:00
svc_2089aae69b18,ves_e9784079498f,2026-01-05,bottom_paint,HULL,647,1079.13,dealer,3,2026-01-05T00:00:00
svc_dbf9ef28c8ff,ves_e9784079498f,2021-11-08,spring_commission,AUX,508,493.97,yard,2,2021-11-08T00:00:00
svc_0494028f1cb7,ves_e9784079498f,2023-08-28,inspection,HULL,709,662.76,yard,2,2023-08-28T00:00:00
svc_6224e88f9085,ves_e9784079498f,2026-02-26,battery_replace,ELECTRICAL,147,1230.94,yard,2,2026-02-26T00:00:00
svc_cb1ddea42c20,ves_0b73aa5949dd,2021-07-06,winterize,AUX,628,1181.78,yard,3,2021-07-06T00:00:00
svc_40a3fdc50a17,ves_0b73aa5949dd,2021-10-11,oil_change,ENGINE,732,324.88,owner,3,2021-10-11T00:00:00
svc_d6a963067497,ves_0b73aa5949dd,2012-06-23,impeller_change,ENGINE,98,485.63,yard,0,2012-06-23T00:00:00
svc_d89924de994b,ves_0b73aa5949dd,2018-07-22,winterize,AUX,706,1251.52,unknown,2,2018-07-22T00:00:00
svc_a0e31ba8463f,ves_93b6a198eea3,2026-08-21,bottom_paint,HULL,33,596.97,dealer,2,2026-08-21T00:00:00
svc_b1eaf856a5bf,ves_93b6a198eea3,2026-10-21,spring_commission,AUX,33,596.02,yard,0,2026-10-21T00:00:00
svc_c35e8e37899a,ves_791129cbe8ac,2016-06-18,oil_change,ENGINE,373,504.9,dealer,3,2016-06-18T00:00:00
svc_e0b3365d84dc,ves_791129cbe8ac,2015-11-26,battery_replace,ELECTRICAL,1287,510.68,yard,1,2015-11-26T00:00:00
svc_58c5f5e7b373,ves_791129cbe8ac,2012-06-09,winterize,AUX,656,779.65,unknown,1,2012-06-09T00:00:00
svc_063b56aaddab,ves_791129cbe8ac,2018-03-27,bottom_paint,HULL,876,666.36,yard,2,2018-03-27T00:00:00
svc_ff1696795242,ves_791129cbe8ac,2022-07-01,oil_change,ENGINE,646,575.49,yard,3,2022-07-01T00:00:00
svc_916fda1c9b7b,ves_791129cbe8ac,2014-08-13,spring_commission,AUX,1345,1101.95,dealer,2,2014-08-13T00:00:00
svc_2442e1644eae,ves_791129cbe8ac,2023-11-23,oil_change,ENGINE,489,255.79,owner,3,2023-11-23T00:00:00
svc_fcda3ce2901b,ves_09d4fb45dbdf,2021-03-12,bottom_paint,HULL,3295,585.57,yard,1,2021-03-12T00:00:00
svc_27cd9c3575bb,ves_09d4fb45dbdf,2020-11-22,spring_commission,AUX,1422,205.44,dealer,2,2020-11-22T00:00:00
svc_06eb708ebd79,ves_09d4fb45dbdf,2011-07-19,winterize,AUX,2928,304.88,yard,1,2011-07-19T00:00:00
svc_501c8e26624e,ves_09d4fb45dbdf,2004-05-27,spring_commission,AUX,2793,1231.11,dealer,0,2004-05-27T00:00:00
svc_2278f9cf40c4,ves_09d4fb45dbdf,2014-03-22,oil_change,ENGINE,3105,243.7,yard,2,2014-03-22T00:00:00
svc_64a2a180b6d6,ves_09d4fb45dbdf,2010-10-20,oil_change,ENGINE,769,568.09,unknown,0,2010-10-20T00:00:00
svc_aed9bfec398d,ves_5c598c560db3,2026-01-18,spring_commission,AUX,0,406.38,yard,0,2026-01-18T00:00:00
svc_4d3cbf13f6e4,ves_f0e4813eb06e,2001-05-06,battery_replace,ELECTRICAL,790,1495.31,dealer,3,2001-05-06T00:00:00
svc_c8b853fcc625,ves_f0e4813eb06e,2003-04-14,winterize,AUX,391,891.67,owner,3,2003-04-14T00:00:00
svc_1df3220e96e3,ves_f0e4813eb06e,2006-08-07,impeller_change,ENGINE,1623,297.1,dealer,0,2006-08-07T00:00:00
svc_31eef8a90946,ves_f0e4813eb06e,2019-01-20,inspection,HULL,2847,775.44,yard,2,2019-01-20T00:00:00
svc_f852c0b57bf6,ves_f0e4813eb06e,2024-05-02,spring_commission,AUX,600,815.7,yard,2,2024-05-02T00:00:00
svc_3243289c6ae1,ves_f0e4813eb06e,2022-11-17,bottom_paint,HULL,2816,1275.17,yard,2,2022-11-17T00:00:00
svc_df624ad593be,ves_f0e4813eb06e,2017-03-03,impeller_change,ENGINE,1931,543.63,yard,3,2017-03-03T00:00:00
svc_091154e84512,ves_f0e4813eb06e,2023-04-13,oil_change,ENGINE,1125,529.7,yard,2,2023-04-13T00:00:00
svc_6548a7df237d,ves_f0e4813eb06e,2013-06-04,oil_change,ENGINE,1342,334.91,yard,0,2013-06-04T00:00:00
svc_d1f09bcdca32,ves_f0e4813eb06e,2014-04-22,impeller_change,ENGINE,314,501.38,owner,3,2014-04-22T00:00:00
svc_9c2115a09720,ves_3bbe6cb0319e,2007-09-09,bottom_paint,HULL,1255,836.97,dealer,1,2007-09-09T00:00:00
svc_fc02065ce109,ves_3bbe6cb0319e,2009-02-22,winterize,AUX,177,989.59,yard,2,2009-02-22T00:00:00
svc_79558d63c1c8,ves_3bbe6cb0319e,2004-08-15,oil_change,ENGINE,1110,308.87,dealer,3,2004-08-15T00:00:00
svc_32dc437fdbb9,ves_3bbe6cb0319e,2024-07-09,inspection,HULL,904,435.57,unknown,1,2024-07-09T00:00:00
svc_d9fbbf350cc1,ves_3bbe6cb0319e,2022-06-25,inspection,HULL,255,771.29,dealer,1,2022-06-25T00:00:00
svc_73fb778c878b,ves_3bbe6cb0319e,2018-06-26,inspection,HULL,414,570.43,owner,3,2018-06-26T00:00:00
svc_82cae0c98cb0,ves_3bbe6cb0319e,2011-06-12,winterize,AUX,176,919.5,owner,0,2011-06-12T00:00:00
svc_261804b96817,ves_3bbe6cb0319e,2009-07-26,inspection,HULL,809,398.6,dealer,2,2009-07-26T00:00:00
svc_f8c284596d04,ves_3bbe6cb0319e,2011-12-11,bottom_paint,HULL,530,1020.33,yard,3,2011-12-11T00:00:00
svc_a53a4a4a10c1,ves_6504833c9d10,2017-06-15,winterize,AUX,593,589.07,yard,3,2017-06-15T00:00:00
svc_a80954daace7,ves_6504833c9d10,2025-06-18,spring_commission,AUX,346,1159.51,unknown,3,2025-06-18T00:00:00
svc_ae54e6816b5e,ves_6504833c9d10,2025-03-18,oil_change,ENGINE,293,297.49,unknown,2,2025-03-18T00:00:00
svc_7ec2fdde8779,ves_6504833c9d10,2026-04-08,spring_commission,AUX,410,1462.59,unknown,2,2026-04-08T00:00:00
svc_e6eab447c8f0,ves_6504833c9d10,2013-07-25,oil_change,ENGINE,365,551.73,owner,1,2013-07-25T00:00:00
svc_8ae68d99ce39,ves_6504833c9d10,2013-03-14,inspection,HULL,295,766.85,owner,1,2013-03-14T00:00:00
svc_ebea16122dfc,ves_6504833c9d10,2017-07-22,oil_change,ENGINE,724,620.26,owner,2,2017-07-22T00:00:00
svc_3dbae4dd2468,ves_6504833c9d10,2014-04-23,inspection,HULL,421,707.55,owner,2,2014-04-23T00:00:00
svc_2934f3311197,ves_65186ff9b472,2012-07-03,oil_change,ENGINE,2696,444.24,yard,2,2012-07-03T00:00:00
svc_899ae92a7dc3,ves_65186ff9b472,2005-08-09,oil_change,ENGINE,648,516.31,yard,2,2005-08-09T00:00:00
svc_0d81a91afe18,ves_65186ff9b472,2015-12-19,bottom_paint,HULL,1426,1723.33,unknown,1,2015-12-19T00:00:00
svc_3c4b91a7d5cd,ves_65186ff9b472,2025-03-09,impeller_change,ENGINE,2426,449.26,yard,2,2025-03-09T00:00:00
svc_7e3f5f807025,ves_65186ff9b472,2016-05-12,winterize,AUX,1596,1024.98,unknown,2,2016-05-12T00:00:00
svc_16fa7774240d,ves_65186ff9b472,2002-01-10,oil_change,ENGINE,1004,210.67,unknown,3,2002-01-10T00:00:00
svc_796c47c24a77,ves_65186ff9b472,2017-01-12,oil_change,ENGINE,1105,454.3,yard,3,2017-01-12T00:00:00
svc_74161d3ed84f,ves_65186ff9b472,2017-08-06,oil_change,ENGINE,2940,360.81,owner,3,2017-08-06T00:00:00
svc_c90975748e33,ves_65186ff9b472,2007-02-09,battery_replace,ELECTRICAL,1012,1160.71,yard,2,2007-02-09T00:00:00
svc_45ab7f268741,ves_65186ff9b472,2016-03-12,oil_change,ENGINE,1693,290.38,dealer,3,2016-03-12T00:00:00
svc_9815b0760928,ves_65186ff9b472,2012-05-13,oil_change,ENGINE,423,547.71,dealer,3,2012-05-13T00:00:00
svc_87f7b4085fec,ves_65186ff9b472,2003-08-25,oil_change,ENGINE,2720,218.58,yard,2,2003-08-25T00:00:00
svc_2fdee2e56feb,ves_65186ff9b472,2002-08-18,winterize,AUX,680,721.51,dealer,3,2002-08-18T00:00:00
svc_624aa12f9a65,ves_65186ff9b472,2002-08-10,inspection,HULL,949,578.95,dealer,1,2002-08-10T00:00:00
svc_030400e819df,ves_65186ff9b472,2010-06-26,oil_change,ENGINE,1437,249.45,yard,1,2010-06-26T00:00:00
svc_3d708fd65b91,ves_65186ff9b472,2019-08-03,winterize,AUX,2333,590.78,unknown,3,2019-08-03T00:00:00
svc_fd7cb94c26c5,ves_b1a2f053d9dc,2009-02-20,impeller_change,ENGINE,643,454.06,yard,3,2009-02-20T00:00:00
svc_40daec048b87,ves_b1a2f053d9dc,2011-04-13,spring_commission,AUX,729,1215.97,dealer,3,2011-04-13T00:00:00
svc_3f550772b903,ves_b1a2f053d9dc,2004-10-28,oil_change,ENGINE,1576,409.96,dealer,2,2004-10-28T00:00:00
svc_d963c64a94e3,ves_b1a2f053d9dc,2001-01-28,bottom_paint,HULL,194,1000.86,dealer,2,2001-01-28T00:00:00
svc_5b4ee5c82a96,ves_b1a2f053d9dc,2017-12-02,winterize,AUX,453,490.69,yard,2,2017-12-02T00:00:00
svc_b98c7fba0e0e,ves_b1a2f053d9dc,2007-12-18,spring_commission,AUX,190,1450.93,yard,3,2007-12-18T00:00:00
svc_44c0c87323c7,ves_b1a2f053d9dc,2025-02-08,oil_change,ENGINE,220,298.72,yard,1,2025-02-08T00:00:00
svc_2f7ea479bbf9,ves_b1a2f053d9dc,2009-03-28,winterize,AUX,1239,711.61,unknown,3,2009-03-28T00:00:00
svc_e0c555607d21,ves_b1a2f053d9dc,2019-10-25,oil_change,ENGINE,1364,180.62,dealer,1,2019-10-25T00:00:00
svc_c62dd7f6ac2a,ves_b1a2f053d9dc,2005-04-17,inspection,HULL,1458,414.94,dealer,0,2005-04-17T00:00:00
svc_71599aeed8ff,ves_b1a2f053d9dc,2013-03-01,oil_change,ENGINE,366,545.42,owner,3,2013-03-01T00:00:00
svc_1dfc668c4c8a,ves_b1a2f053d9dc,2020-12-05,winterize,AUX,992,1171.2,dealer,2,2020-12-05T00:00:00
svc_0b97ad898857,ves_718330c10914,2018-10-06,oil_change,ENGINE,497,324.9,yard,2,2018-10-06T00:00:00
svc_fbcca2c5b9aa,ves_718330c10914,2012-07-13,inspection,HULL,366,184.15,yard,3,2012-07-13T00:00:00
svc_279b0535341a,ves_718330c10914,2011-10-06,spring_commission,AUX,1833,403.79,yard,3,2011-10-06T00:00:00
svc_5ae15f262297,ves_718330c10914,2022-06-13,battery_replace,ELECTRICAL,704,1349.85,yard,3,2022-06-13T00:00:00
svc_bc6c734ebfe5,ves_718330c10914,2024-10-26,oil_change,ENGINE,425,381.37,dealer,3,2024-10-26T00:00:00
svc_dc71b5122a02,ves_718330c10914,2015-08-11,spring_commission,AUX,1536,1317.12,yard,1,2015-08-11T00:00:00
svc_39880db2424f,ves_8729602b1b5a,2016-12-28,bottom_paint,HULL,686,1259.72,owner,2,2016-12-28T00:00:00
svc_d7d7f94625bd,ves_8729602b1b5a,2020-12-28,oil_change,ENGINE,595,207.99,yard,2,2020-12-28T00:00:00
svc_0403c2144f07,ves_8729602b1b5a,2016-03-08,impeller_change,ENGINE,89,560.56,unknown,2,2016-03-08T00:00:00
svc_c2192d362181,ves_02d391b5d765,2025-08-10,bottom_paint,HULL,139,804.8,yard,2,2025-08-10T00:00:00
svc_9991c9e51fa2,ves_02d391b5d765,2024-11-26,bottom_paint,HULL,104,861.91,dealer,3,2024-11-26T00:00:00
svc_e82096c37f45,ves_005bf1734d10,2012-06-14,spring_commission,AUX,1936,725.03,yard,3,2012-06-14T00:00:00
svc_a4a74ef301d5,ves_005bf1734d10,2006-07-07,bottom_paint,HULL,1035,1017.02,owner,3,2006-07-07T00:00:00
svc_689a53bbb804,ves_005bf1734d10,2004-01-20,oil_change,ENGINE,538,490.33,yard,2,2004-01-20T00:00:00
svc_4a2a90e15c64,ves_005bf1734d10,2008-06-25,bottom_paint,HULL,2156,935.85,dealer,3,2008-06-25T00:00:00
svc_99724b1355fe,ves_005bf1734d10,2017-09-19,inspection,HULL,1344,654.77,yard,1,2017-09-19T00:00:00
svc_67b078ac3f4e,ves_005bf1734d10,2009-07-20,oil_change,ENGINE,3171,373.52,yard,0,2009-07-20T00:00:00
svc_138710b0d3eb,ves_005bf1734d10,2024-08-15,winterize,AUX,3580,1079.39,yard,3,2024-08-15T00:00:00
svc_6b4348540903,ves_433d2ce3eb2f,2025-12-06,bottom_paint,HULL,95,899.54,owner,1,2025-12-06T00:00:00
svc_3afbdd96e6f7,ves_433d2ce3eb2f,2025-07-08,oil_change,ENGINE,140,301.85,yard,3,2025-07-08T00:00:00
svc_4814fde0c96f,ves_433d2ce3eb2f,2026-08-24,impeller_change,ENGINE,140,558.23,yard,3,2026-08-24T00:00:00
svc_cadc83021867,ves_2fdfaf7aff3b,2008-03-17,oil_change,ENGINE,3545,446.24,yard,3,2008-03-17T00:00:00
svc_f6ecece193a1,ves_2fdfaf7aff3b,2016-02-20,oil_change,ENGINE,826,416.01,dealer,1,2016-02-20T00:00:00
svc_59de133b09d7,ves_2fdfaf7aff3b,2016-04-05,impeller_change,ENGINE,3505,683.98,dealer,2,2016-04-05T00:00:00
svc_dc559cffc78d,ves_2fdfaf7aff3b,2014-06-02,bottom_paint,HULL,3949,1721.68,owner,2,2014-06-02T00:00:00
svc_bad21665385d,ves_2fdfaf7aff3b,2016-12-23,impeller_change,ENGINE,6348,743.59,unknown,2,2016-12-23T00:00:00
svc_bf0b38f239ed,ves_2fdfaf7aff3b,2007-09-10,spring_commission,AUX,3843,269.23,owner,3,2007-09-10T00:00:00
svc_e69ec9664bc5,ves_2fdfaf7aff3b,2000-09-16,inspection,HULL,4335,209.85,owner,2,2000-09-16T00:00:00
svc_7bf0fbff26e8,ves_2fdfaf7aff3b,2024-07-02,inspection,HULL,1217,449.02,unknown,2,2024-07-02T00:00:00
svc_0de3e3dc8d1d,ves_b2fc9dd12fe1,2019-11-18,winterize,AUX,5036,1594.37,unknown,2,2019-11-18T00:00:00
svc_45c0e07590ec,ves_b2fc9dd12fe1,2018-09-12,winterize,AUX,5894,1014.62,yard,2,2018-09-12T00:00:00
svc_dda075cad9cf,ves_b2fc9dd12fe1,2024-10-08,oil_change,ENGINE,10254,606.19,yard,3,2024-10-08T00:00:00
svc_e2cabc4b77b0,ves_b2fc9dd12fe1,2015-12-13,spring_commission,AUX,4903,498.02,yard,3,2015-12-13T00:00:00
