comp_id,comp_source,comp_type,make,model,year_built,loa_ft,propulsion_type,engine_hours,region_market,condition_grade,list_price,sold_price,days_on_market,sale_date,equipment_flags,notes
comp_c55329293c02,brokerage,sold,Sea Ray,SDX 250,2009,20.34,sterndrive,2611,Great Lakes,fair,34302.93,31047.19,120,2023-12-28,[],
comp_9e19648c1a0d,marketplace,sold,Sea Ray,SPX 190,2019,42.86,sterndrive,457,Great Lakes,good,146770.45,127792.56,83,2024-09-08,"[""autopilot""]",
comp_945b6292c6d3,brokerage,sold,Sun Tracker,Party Barge 22 DLX,2011,25.57,outboard,950,Great Lakes,excellent,16528.56,14821.69,37,2026-09-05,[],
comp_92133ac7e4a4,brokerage,sold,Sea Ray,SLX 260,2005,17.19,outboard,422,Great Lakes,very_good,13409.39,12883.23,128,2026-11-09,"[""radar"", ""solar""]",
comp_7d20e7c68865,brokerage,sold,Grady-White,257 Fisherman,2013,10.82,outboard,1518,Gulf Coast,very_good,8940.8,7819.97,18,2024-07-02,[],
comp_b6f52a1f58ff,internal_sales,listing,Alumacraft Pro,Trophy 195,2009,38.84,inboard,3719,Maritimes,good,69903.82,,17,2026-11-21,"[""generator"", ""autopilot""]",
comp_6c38a36b6b00,brokerage,sold,Sea Ray,SLX 260,2012,21.98,outboard,527,Pacific Coast,excellent,22964.68,21333.16,40,2023-04-15,"[""generator"", ""solar"", ""joystick""]",
comp_7b753544b654,brokerage,sold,SafeBoat,33 Full Cabin,2026,43.17,jet,710,Pacific Coast,very_good,334845.31,299972.82,195,2024-09-28,[],
comp_f392b4103e4e,brokerage,listing,Hunter,31,2025,32.63,inboard,54,Atlantic Coast,good,117756.49,,18,2025-09-01,"[""autopilot"", ""generator""]",
comp_dd49d15f518b,marketplace,sold,Chaparral,21 SSI,2026,24.28,sterndrive,67,Atlantic Coast,fair,44295.08,39973.17,18,2024-11-16,[],
comp_8c2b29447cdb,brokerage,listing,Chaparral,23 SSi,1989,17.26,outboard,4263,Atlantic Coast,very_good,7758.03,,30,2026-10-13,"[""solar"", ""trailer"", ""autopilot""]",
comp_2809ca5a474d,marketplace,sold,Grady-White,191 CE,1969,16.26,outboard,2455,Maritimes,good,3111.09,2795.4,25,2024-12-02,[],
comp_69e1e94786f4,marketplace,listing,Catalina,355,2020,30.96,inboard,77,Atlantic Coast,fair,75694.43,,155,2024-06-18,"[""autopilot"", ""trailer""]",
comp_3c82f5816f6f,marketplace,sold,Harris,Cruiser 210,1996,11.15,outboard,1589,Great Lakes,excellent,3879.12,3563.91,16,2026-10-16,[],
comp_2010946a5e91,internal_sales,listing,Tracker,Pro Team 175,2013,28.29,outboard,1207,Great Lakes,very_good,25945.83,,107,2024-05-08,"[""AIS""]",
comp_787c799045e0,brokerage,sold,Regal,26 XO,2018,24.15,sterndrive,235,Great Lakes,fair,22178.54,21090.08,34,2023-01-25,[],
comp_754d74f5b021,brokerage,sold,Harris,Cruiser 210,1964,23.75,outboard,1587,Inland Lakes,fair,2615.48,2204.03,19,2026-04-12,[],
comp_bb0ba471b69c,brokerage,sold,Grady-White,257 Fisherman,2014,19.03,inboard,1552,Pacific Coast,very_good,19230.86,18130.81,84,2026-11-09,"[""generator"", ""AIS""]",
comp_c9fa49ff6975,brokerage,sold,Sea Ray,SLX 260,1970,18.57,sterndrive,4409,Inland Lakes,very_good,4609.2,4286.43,18,2026-03-20,"[""radar"", ""generator"", ""trailer""]",
comp_d724e9bea464,marketplace,sold,Lund,1650 Angler,2003,24.8,inboard,2527,Gulf Coast,good,17659.56,14959.79,22,2025-06-09,"[""autopilot"", ""trailer"", ""joystick""]",
comp_4ebb6cafed41,marketplace,sold,Bennington,20 SVL,2001,22.8,outboard,255,Inland Lakes,fair,10074.11,9045.0,22,2026-07-08,[],
comp_4f88c3217ed4,brokerage,listing,Kawasaki Jet Ski,STX 160,2020,11.64,jet,76,Atlantic Coast,good,6267.91,,15,2023-10-19,"[""radar""]",
comp_7e3b722ce2e7,marketplace,sold,Lund,1875 Pro-V,2003,19.89,outboard,2276,Great Lakes,good,11447.88,10848.36,198,2025-02-28,"[""AIS""]",
comp_4982fbf7c3ba,brokerage,sold,Sea Ray,Sundancer 320,2011,19.44,outboard,159,Great Lakes,good,15337.11,14509.61,233,2023-11-23,"[""solar""]",
comp_729fb3087b68,brokerage,sold,Bayliner,DX2000,1993,25.81,sterndrive,2066,Atlantic Coast,very_good,13878.24,11767.01,23,2025-06-13,"[""radar""]",
comp_9d96e9d37d79,brokerage,sold,Harris,Solstice 230,2008,18.66,outboard,174,Great Lakes,fair,7748.72,7032.38,56,2024-06-01,[],
comp_5e4b392dd63b,brokerage,sold,Carver,C40 Command Bridge,2007,26.22,inboard,465,Great Lakes,fair,47321.41,41678.41,54,2023-06-14,"[""autopilot"", ""AIS""]",
comp_00c5b8f63c99,marketplace,sold,Boston Whaler,280 Vantage,1970,26.0,outboard,7276,Atlantic Coast,fair,5460.85,4963.83,34,2026-11-14,"[""joystick""]",
comp_531de5125a47,marketplace,sold,Carver,C34 Coupe,1999,38.77,inboard,1851,Great Lakes,very_good,92028.07,88748.65,27,2026-02-17,[],
comp_a2663f1cae35,brokerage,sold,Bayliner,Ciera 8,2025,23.5,outboard,200,Inland Lakes,good,45549.43,43931.35,231,2024-01-13,"[""generator"", ""autopilot""]",
comp_aed789fb6f28,marketplace,sold,Boston Whaler,280 Vantage,2019,24.27,outboard,417,Gulf Coast,poor,17841.91,16187.02,198,2023-05-26,[],
comp_949f3286d322,marketplace,sold,Tiara,38 LS,1984,20.39,sterndrive,2769,Pacific Coast,excellent,26008.82,24875.14,37,2026-12-28,[],
comp_2584bfa6a49c,marketplace,sold,Sea Ray,SPX 190,2018,19.37,sterndrive,358,Atlantic Coast,poor,11187.4,10029.0,24,2024-07-09,"[""solar"", ""generator""]",
comp_39b3b56aeb80,marketplace,listing,Regal,28 Express,2012,23.79,sterndrive,784,Maritimes,good,19359.84,,56,2023-01-08,"[""solar""]",
comp_5cc2057dcc5f,marketplace,listing,Tracker,Targa V-18,2022,26.0,inboard,145,Maritimes,good,34965.74,,45,2023-12-18,[],
comp_474b8ba8b698,brokerage,listing,Hunter,31,2026,32.63,inboard,96,Atlantic Coast,fair,111243.96,,84,2025-05-14,"[""joystick"", ""autopilot"", ""trailer""]",
comp_738b6203814f,brokerage,sold,Harris,Solstice 230,2003,23.1,outboard,1289,Gulf Coast,good,5968.01,5676.39,48,2025-01-14,"[""solar""]",
comp_0aa4300fac04,marketplace,listing,Formula,350 CBR,2024,33.84,inboard,337,Gulf Coast,good,183242.57,,28,2025-03-07,"[""AIS"", ""autopilot""]",
comp_d7aa5c9a1042,marketplace,listing,Sun Tracker,Bass Buggy 18 DLX,1996,19.65,outboard,694,Atlantic Coast,good,6991.29,,58,2023-03-03,"[""generator""]",
comp_e1b1ae2a9264,marketplace,listing,HarborCat,36 Pilot,2000,44.1,inboard,1833,Pacific Coast,fair,55500.77,,31,2026-06-05,"[""solar"", ""joystick"", ""trailer""]",
comp_45a54ea6469e,brokerage,sold,Sun Tracker,Party Barge 22 DLX,1998,19.73,outboard,1102,Great Lakes,good,6551.39,5677.26,87,2024-12-26,"[""autopilot""]",
comp_1635b49c117c,internal_sales,sold,Alumacraft Pro,205 Bay,2010,25.21,jet,6702,Maritimes,fair,33926.55,29714.95,29,2026-11-24,"[""trailer"", ""generator"", ""autopilot""]",
comp_1f97b4619415,internal_sales,listing,Grady-White,257 Fisherman,1990,24.71,inboard,867,Atlantic Coast,good,12354.77,,56,2026-08-07,"[""autopilot"", ""AIS"", ""trailer""]",
comp_3dc39ef942c2,brokerage,sold,Regal,LS4,2021,19.63,outboard,134,Gulf Coast,good,23864.2,21693.14,30,2026-08-21,"[""solar"", ""AIS"", ""radar""]",
comp_65f4aba64424,internal_sales,sold,Chaparral,280 OSX,1991,22.97,sterndrive,2758,Inland Lakes,fair,9416.23,8358.76,52,2024-06-25,"[""AIS"", ""trailer""]",
comp_56b0b17996a5,marketplace,sold,Grady-White,191 CE,1971,25.1,outboard,1900,Inland Lakes,good,6202.04,5355.74,48,2023-10-11,"[""trailer""]",
comp_24df6f02499b,marketplace,sold,Sea Ray,SDX 250,2015,26.0,sterndrive,922,Great Lakes,fair,19090.57,17620.72,82,2026-12-28,"[""radar"", ""AIS""]",
comp_0f2b4a1395b9,marketplace,sold,Bayliner,VR5,2025,26.0,sterndrive,184,Pacific Coast,very_good,59047.73,56065.34,29,2026-01-23,"[""generator""]",
comp_66af44571ac5,marketplace,sold,Chaparral,21 SSI,2022,20.36,sterndrive,143,Atlantic Coast,good,29139.6,24686.71,20,2024-08-16,[],
comp_22dfc1fcef01,marketplace,listing,Beneteau,Oceanis 31,2013,17.27,inboard,1067,Great Lakes,good,35303.93,,241,2023-11-01,"[""radar"", ""generator"", ""autopilot""]",
comp_9485c4aa086a,marketplace,sold,Grady-White,191 CE,2006,26.0,inboard,443,Great Lakes,fair,17519.33,15934.46,43,2024-02-17,"[""AIS""]",
comp_a4c3540cd6c5,marketplace,sold,Regal,LS4,1973,22.32,outboard,3819,Gulf Coast,good,5835.0,5533.9,53,2024-12-23,"[""radar"", ""joystick"", ""AIS""]",
comp_5ba980653632,brokerage,listing,Bennington,20 SVL,1999,21.55,outboard,2006,Atlantic Coast,good,10530.05,,36,2023-09-10,"[""generator""]",
comp_06cbc2525606,brokerage,listing,SafeBoat,33 Full Cabin,1979,47.2,inboard,9293,Gulf Coast,good,40269.49,,31,2024-04-22,"[""generator"", ""trailer""]",
comp_ed11336a2375,internal_sales,listing,Bayliner,VR5,1976,21.58,sterndrive,1485,Atlantic Coast,very_good,5485.0,,7,2025-08-20,"[""generator"", ""trailer"", ""AIS""]",
comp_405979a5a38c,marketplace,sold,Harris,Cruiser 210,1986,19.62,outboard,670,Great Lakes,fair,4308.28,3916.31,67,2024-08-12,"[""AIS"", ""radar"", ""trailer""]",
comp_cce53e74fdbf,brokerage,sold,Sea Ray,SDX 250,2026,31.85,sterndrive,0,Inland Lakes,excellent,232119.3,211393.23,52,2025-05-07,"[""AIS"", ""radar""]",
comp_efc1a7457795,marketplace,sold,Chaparral,280 OSX,2005,25.8,outboard,1208,Great Lakes,good,18417.51,15519.47,39,2023-04-19,"[""trailer"", ""autopilot"", ""AIS""]",
comp_aead41853a97,brokerage,sold,Sea Ray,SDX 250,1985,19.49,outboard,4636,Pacific Coast,fair,5040.05,4501.07,11,2024-09-21,"[""generator"", ""joystick""]",
comp_649e484e35ec,brokerage,sold,Carver,C40 Command Bridge,2017,39.5,inboard,529,Pacific Coast,good,110705.34,103189.78,20,2026-08-21,"[""generator"", ""trailer""]",
comp_3479b272a3c1,brokerage,sold,Bayliner,VR5,2026,17.29,outboard,0,Pacific Coast,good,37532.73,35274.19,39,2024-03-22,[],
comp_37997b57c734,brokerage,sold,Sun Tracker,Bass Buggy 18 DLX,1969,17.32,outboard,1844,Gulf Coast,poor,1147.7,1017.99,223,2026-03-01,"[""AIS""]",
comp_f4469208b882,brokerage,sold,Chaparral,23 SSi,2005,25.09,sterndrive,907,Atlantic Coast,very_good,17378.96,16903.44,69,2026-03-27,"[""AIS""]",
comp_0f980a5b37e5,marketplace,sold,Jeanneau,Leader 10.5,2004,40.71,sail_aux,580,Great Lakes,very_good,111696.79,94629.07,490,2026-02-04,"[""solar""]",
comp_636707e0e502,marketplace,listing,Tiara,44 Coupe,2014,31.94,sterndrive,1377,Pacific Coast,very_good,96040.17,,29,2023-09-08,[],
comp_8989adfd3499,brokerage,sold,Chaparral,23 SSi,2013,22.13,sterndrive,520,Great Lakes,fair,17496.69,15853.42,88,2025-01-26,"[""trailer"", ""generator""]",
comp_68a84fafe3cf,internal_sales,sold,Grady-White,336 Canyon,2006,24.19,inboard,1411,Inland Lakes,good,19337.58,17938.15,39,2026-07-18,"[""joystick"", ""trailer""]",
comp_5a8ee048d2de,brokerage,sold,Regal,26 XO,2009,19.74,sterndrive,418,Maritimes,fair,10592.62,9413.93,27,2023-09-09,[],
comp_08550e9aa556,marketplace,sold,Chaparral,280 OSX,2021,24.97,outboard,56,Maritimes,poor,20420.26,19835.68,111,2023-05-16,"[""solar"", ""generator"", ""joystick""]",
comp_06ec6926ba21,marketplace,listing,Bayliner,DX2000,2010,24.08,sterndrive,1398,Inland Lakes,good,19180.05,,41,2024-05-02,"[""radar"", ""AIS"", ""autopilot""]",
comp_bd4ba8ee23e6,internal_sales,sold,HarborCat,36 Pilot,2020,16.02,inboard,2078,Maritimes,good,37646.88,33689.15,16,2024-11-28,"[""solar"", ""radar"", ""trailer""]",
comp_af2905bfdae7,brokerage,listing,Boston Whaler,230 Outrage,1975,25.77,inboard,2734,Pacific Coast,good,8131.94,,31,2025-10-10,"[""generator"", ""AIS""]",
comp_17340ecdb06f,brokerage,sold,Bennington,20 SVL,2024,21.7,outboard,203,Inland Lakes,poor,18740.31,18106.03,70,2026-09-20,"[""generator"", ""trailer"", ""joystick""]",
comp_53e8a3d267a8,internal_sales,sold,Regal,26 XO,2010,20.86,sterndrive,257,Maritimes,fair,11707.81,11019.04,97,2024-05-12,"[""joystick""]",
comp_ca602ce252c0,brokerage,sold,Bayliner,Ciera 8,1988,22.53,sterndrive,2214,Gulf Coast,good,8245.29,7094.58,32,2026-01-23,"[""generator"", ""autopilot""]",
comp_be04663ff3a7,brokerage,listing,Tiara,38 LS,1979,37.84,sterndrive,2632,Great Lakes,fair,39824.98,,60,2024-01-25,[],
comp_15d5aea72eec,marketplace,listing,Regal,26 XO,2009,22.68,outboard,1515,Inland Lakes,very_good,20474.44,,98,2025-04-22,"[""joystick"", ""generator"", ""autopilot""]",
comp_bd8b5f9bab8a,marketplace,sold,Regal,28 Express,1981,21.93,sterndrive,4165,Maritimes,fair,6270.73,6042.49,104,2026-12-09,"[""autopilot"", ""trailer"", ""AIS""]",
comp_d2dc8116fd86,marketplace,sold,Bennington,22 SSB,1984,15.71,outboard,1644,Maritimes,good,3598.92,3298.29,64,2023-09-10,"[""generator""]",
comp_e42756d823d0,internal_sales,sold,Tracker,Pro Team 175,2020,26.0,outboard,1082,Gulf Coast,fair,26427.37,23752.07,178,2025-01-17,[],
comp_8a5d19b3ccb6,brokerage,sold,HarborCat,36 Pilot,2007,8.0,outboard,6104,Maritimes,very_good,7971.37,7273.68,117,2024-03-05,[],
comp_1e8f840b408f,internal_sales,sold,Sea Ray,SPX 190,1971,16.45,sterndrive,4632,Pacific Coast,good,4079.68,3528.19,47,2024-12-07,"[""autopilot"", ""joystick""]",
comp_7bd52409ab7b,marketplace,sold,Tiara,44 Coupe,2011,39.05,sterndrive,1190,Gulf Coast,fair,88754.79,84597.43,22,2024-04-17,"[""radar"", ""trailer""]",
comp_5efd15231f3a,marketplace,sold,Lund,1975 Impact,2007,26.0,outboard,630,Great Lakes,good,23650.08,21558.78,12,2026-11-22,"[""joystick"", ""AIS""]",
comp_e5020c69efae,brokerage,sold,Regal,LS4,1995,15.64,sterndrive,1340,Atlantic Coast,fair,5037.66,4313.19,16,2026-12-26,"[""solar"", ""autopilot""]",
comp_874af3dc98a9,marketplace,listing,Catalina,445,2015,17.69,sail_aux,0,Pacific Coast,good,29096.02,,33,2024-01-16,"[""solar"", ""trailer""]",
comp_fea01a2deaeb,marketplace,sold,Sea Ray,SLX 260,2009,21.98,outboard,651,Pacific Coast,very_good,19889.74,16757.92,44,2026-03-10,"[""radar"", ""joystick"", ""trailer""]",
comp_463e00b57657,marketplace,listing,Grady-White,191 CE,1987,16.94,inboard,2323,Atlantic Coast,excellent,7717.45,,79,2026-01-25,"[""joystick"", ""AIS""]",
comp_c1c9632ce03b,brokerage,sold,Bayliner,DX2000,2026,23.69,outboard,156,Inland Lakes,fair,39458.11,38286.45,122,2025-06-22,"[""radar"", ""generator""]",
comp_de0cdefffbbd,brokerage,listing,Tiara,38 LS,2008,50.79,inboard,650,Pacific Coast,good,156078.85,,43,2023-04-18,"[""joystick""]",
comp_65c92c87d86e,brokerage,sold,Carver,C40 Command Bridge,1974,29.21,sterndrive,2450,Pacific Coast,good,23365.61,21625.92,85,2023-08-16,"[""solar""]",
comp_e1c9409f30e5,marketplace,listing,Formula,350 CBR,1982,46.64,inboard,486,Pacific Coast,fair,55288.41,,66,2023-10-12,"[""generator""]",
comp_900633b83876,marketplace,listing,Alumacraft Pro,Trophy 195,2004,45.82,jet,5235,Gulf Coast,poor,47740.58,,54,2025-12-18,"[""joystick"", ""radar""]",
comp_a3f3a16f26e3,marketplace,sold,Tracker,Targa V-18,2006,26.0,inboard,606,Pacific Coast,fair,15127.28,14098.43,27,2023-06-27,"[""joystick"", ""trailer"", ""radar""]",
comp_7c644be4476a,brokerage,listing,Sea Ray,SDX 250,2014,29.39,sterndrive,469,Great Lakes,good,81030.72,,45,2023-11-15,"[""trailer"", ""radar"", ""AIS""]",
comp_4f86addb53fd,brokerage,sold,Boston Whaler,170 Montauk,2016,22.3,outboard,482,Gulf Coast,fair,20850.74,18326.05,20,2025-11-17,[],
comp_13d129207627,marketplace,sold,Boston Whaler,230 Outrage,2007,19.19,inboard,134,Maritimes,fair,11239.59,10075.5,200,2023-10-24,"[""radar""]",
comp_6ef2d5997d01,marketplace,sold,Alumacraft Pro,Trophy 195,2015,27.09,inboard,3391,Pacific Coast,good,59145.04,49709.41,80,2023-02-10,"[""autopilot"", ""generator"", ""AIS""]",
comp_8668ad39ae1f,marketplace,sold,Yamaha WaveRunner,VX Cruiser,2013,12.44,jet,582,Gulf Coast,good,4120.42,3466.78,33,2026-01-18,"[""joystick""]",
comp_e72a41672255,marketplace,sold,Sea Ray,SPX 190,2025,35.57,sterndrive,0,Inland Lakes,very_good,240668.47,234534.33,40,2024-11-08,"[""joystick"", ""solar"", ""trailer""]",
comp_7a6c819206f7,brokerage,sold,Lund,1875 Pro-V,2001,21.06,inboard,2236,Gulf Coast,good,12437.07,10997.73,57,2026-10-23,"[""autopilot"", ""joystick"", ""solar""]",
comp_3a6262c0b1ef,brokerage,sold,Beneteau,First 27,2020,43.7,sail_aux,144,Inland Lakes,fair,128070.02,118259.04,147,2023-12-01,"[""autopilot"", ""trailer""]",
comp_fb9a424eb73e,brokerage,sold,Sea Ray,Sundancer 320,1975,41.49,sterndrive,3946,Atlantic Coast,fair,38608.64,33423.06,60,2026-10-11,[],
comp_1ac2e30251a8,brokerage,listing,Bayliner,Ciera 8,2000,10.92,outboard,196,Gulf Coast,good,4902.02,,88,2025-05-16,"[""generator""]",
comp_20423c8a74c2,marketplace,sold,Harris,Solstice 230,2007,24.68,outboard,669,Great Lakes,fair,10830.3,9119.84,15,2023-06-12,[],
comp_8bb8055b8863,marketplace,listing,Tracker,Pro Team 175,2018,26.0,outboard,1260,Great Lakes,fair,24357.12,,16,2023-11-28,"[""generator"", ""AIS"", ""solar""]",
comp_f4f7d6e9b3fc,brokerage,sold,Chaparral,280 OSX,2026,16.91,sterndrive,0,Gulf Coast,very_good,43764.98,38109.09,32,2024-02-01,"[""radar"", ""AIS"", ""solar""]",
comp_c2c1576348e2,marketplace,sold,Tracker,Pro Team 175,2016,23.95,inboard,731,Pacific Coast,good,21246.31,20535.3,40,2024-05-14,[],
comp_a6f45f696afb,brokerage,listing,Grady-White,191 CE,2019,23.1,outboard,654,Pacific Coast,very_good,29845.46,,11,2025-02-27,[],
comp_68c33227a4a8,brokerage,sold,Tiara,44 Coupe,2000,23.07,sterndrive,2375,Pacific Coast,fair,28594.11,27147.88,95,2025-01-23,"[""AIS""]",
comp_1bf58c526e30,marketplace,listing,Tracker,Targa V-18,2022,26.0,inboard,170,Gulf Coast,poor,20964.29,,59,2023-10-05,"[""solar"", ""generator"", ""radar""]",
comp_356a7e88292b,marketplace,sold,Sea Ray,SPX 190,1986,22.39,outboard,1176,Gulf Coast,good,8475.41,7662.02,109,2025-01-16,"[""radar"", ""autopilot"", ""joystick""]",
comp_1b908b1791ce,marketplace,listing,Sea Ray,SLX 260,1992,38.28,sterndrive,5928,Great Lakes,excellent,78515.55,,63,2023-11-03,"[""autopilot""]",
comp_f29b6079dae5,marketplace,sold,Sea Ray,Sundancer 320,1987,28.68,sterndrive,1136,Great Lakes,poor,19616.87,16934.44,48,2024-07-15,"[""solar"", ""joystick""]",
comp_963bf7b3ca73,marketplace,sold,Tracker,Pro Team 175,2002,19.8,outboard,2335,Maritimes,poor,6468.62,5736.46,75,2025-12-19,"[""solar""]",
comp_c4986e519e68,marketplace,sold,Chaparral,21 SSI,2004,23.03,sterndrive,1812,Pacific Coast,very_good,18866.07,16403.97,17,2024-03-01,"[""trailer"", ""autopilot""]",
comp_c813ed9c682e,marketplace,sold,Regal,28 Express,2010,24.28,outboard,410,Gulf Coast,fair,15684.59,15142.74,58,2025-09-03,"[""trailer"", ""AIS""]",
comp_490c6066bb58,brokerage,listing,Sea-Doo,GTI 130,2008,11.6,jet,723,Maritimes,good,2984.63,,109,2025-12-03,"[""AIS"", ""trailer"", ""joystick""]",
comp_98a31e1447f3,marketplace,sold,Harris,Solstice 230,2011,14.78,outboard,733,Inland Lakes,poor,4305.99,3955.97,39,2025-01-03,"[""joystick"", ""trailer"", ""solar""]",
comp_44ead35edf3d,marketplace,listing,Parker,2820 XLD,2006,41.69,inboard,2796,Pacific Coast,good,65224.85,,19,2023-12-19,[],
comp_b148b27d8abc,brokerage,listing,HarborCat,26 WB,1983,32.97,jet,4432,Gulf Coast,good,28533.78,,76,2024-12-14,"[""generator"", ""radar"", ""autopilot""]",
comp_3ef26739e3eb,marketplace,sold,Jeanneau,Sun Odyssey 349,2009,37.83,inboard,474,Maritimes,fair,75093.19,66361.42,177,2025-01-15,[],
comp_65377dd09464,internal_sales,listing,Bennington,24 LXSB,2013,26.0,outboard,2359,Pacific Coast,good,11036.33,,62,2026-04-22,[],
comp_0899b1239585,brokerage,sold,Tracker,Grizzly 1860,2015,26.0,outboard,780,Maritimes,poor,13104.6,11805.13,29,2024-07-07,"[""generator"", ""trailer""]",
comp_371d049b0673,brokerage,listing,Boston Whaler,280 Vantage,2022,24.39,inboard,567,Great Lakes,very_good,50370.95,,19,2026-04-22,"[""trailer"", ""AIS"", ""autopilot""]",
comp_4c7f31f4b7ac,marketplace,sold,Regal,26 XO,1977,26.0,sterndrive,2916,Pacific Coast,good,7516.21,7212.97,38,2026-04-20,"[""joystick"", ""radar""]",
comp_e76a6aaa2b43,brokerage,listing,Sun Tracker,Bass Buggy 18 DLX,1994,17.1,outboard,1282,Maritimes,good,4714.66,,44,2025-02-19,[],
comp_8cf8d3d84970,brokerage,listing,Boston Whaler,230 Outrage,1990,11.88,inboard,2166,Pacific Coast,very_good,5558.29,,61,2024-03-11,[],
comp_7182c87feab7,marketplace,sold,Beneteau,Oceanis 41.1,1967,27.36,inboard,602,Atlantic Coast,good,24879.39,22060.71,74,2026-07-02,[],
comp_f6fb2771ca1f,brokerage,sold,Boston Whaler,230 Outrage,1995,14.2,inboard,5417,Inland Lakes,very_good,8802.69,7532.42,21,2025-12-06,"[""trailer"", ""solar""]",
comp_5a8b271b3971,internal_sales,listing,Chaparral,21 SSI,2009,21.7,sterndrive,633,Gulf Coast,fair,11831.79,,24,2024-11-22,"[""trailer""]",
comp_945fa4ca90a9,marketplace,sold,Beneteau,Oceanis 31,2008,34.44,sail_aux,88,Atlantic Coast,fair,57232.83,53638.38,15,2023-06-11,"[""joystick""]",
comp_2d6bc86ea7ed,marketplace,sold,Tracker,Grizzly 1860,2004,22.81,inboard,2231,Great Lakes,very_good,15751.55,14886.63,28,2025-09-19,"[""autopilot"", ""radar""]",
comp_1dc39a3a50ff,marketplace,listing,Grady-White,191 CE,1980,23.66,inboard,9955,Pacific Coast,good,6980.14,,345,2024-10-12,"[""radar"", ""AIS"", ""generator""]",
comp_84998a4d9dd2,brokerage,sold,Tracker,Grizzly 1860,2011,20.43,outboard,716,Pacific Coast,fair,10639.5,9770.52,81,2023-07-05,[],
comp_ab49079cca18,marketplace,listing,Bayliner,Element M17,1969,20.55,sterndrive,3720,Inland Lakes,good,4697.09,,187,2023-06-13,"[""trailer""]",
comp_cfc6f5c07a03,marketplace,sold,SafeBoat,33 Full Cabin,2024,32.17,jet,317,Great Lakes,fair,114766.23,107178.15,67,2025-03-03,[],
comp_3f67ecc65903,marketplace,listing,Catalina,275 Sport,1997,49.34,sail_aux,744,Maritimes,very_good,103423.68,,68,2024-10-17,"[""joystick"", ""autopilot"", ""AIS""]",
comp_fc24f0674221,marketplace,listing,Sea Ray,SLX 260,1974,23.48,outboard,8171,Maritimes,excellent,7804.42,,11,2023-08-24,"[""generator"", ""radar""]",
comp_dca0c1f54631,marketplace,listing,Grady-White,336 Canyon,2018,23.65,outboard,209,Maritimes,very_good,27526.99,,20,2026-11-19,"[""generator""]",
comp_1f482382fbee,marketplace,listing,Carver,C40 Command Bridge,1979,42.91,inboard,2537,Maritimes,good,48864.99,,94,2024-05-28,"[""AIS"", ""joystick"", ""solar""]",
comp_5dba01602cab,brokerage,sold,Carver,C40 Command Bridge,2014,39.08,sterndrive,670,Maritimes,good,113868.11,101485.28,23,2023-05-07,"[""AIS"", ""trailer"", ""generator""]",
comp_8aa6279c34d3,marketplace,listing,Sea Ray,SLX 260,2003,43.38,sterndrive,1344,Great Lakes,good,102850.05,,24,2025-11-07,[],
comp_5ba2736ca69d,marketplace,listing,Regal,LS4,2005,21.8,outboard,315,Inland Lakes,good,13789.48,,25,2026-04-06,[],
